MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1945,LIVE
1946,FAIL
1947,FAIL
1948,FAIL
1949,FAIL
1950,FAIL
1951,LIVE
1952,FAIL
1953,EXC
1954,FAIL
1955,EXC
1956,FAIL
1957,FAIL
1958,EXC
1959,FAIL
1960,EXC
1961,LIVE
1962,LIVE
1963,LIVE
1964,LIVE
1965,FAIL
1966,LIVE
1967,LIVE
1968,LIVE
1969,FAIL
1970,LIVE
1971,FAIL
1972,LIVE
1973,LIVE
1974,FAIL
1975,LIVE
1976,LIVE
1977,LIVE
1978,LIVE
1979,FAIL
1980,LIVE
1981,LIVE
1982,LIVE
1983,FAIL
1984,LIVE
1985,LIVE
1986,LIVE
1987,LIVE
1988,LIVE
1989,LIVE
1990,LIVE
1991,FAIL
1992,EXC
1993,EXC
1994,EXC
1995,EXC
1996,EXC
1997,EXC
1998,EXC
1999,EXC
2000,FAIL
2001,EXC
2002,FAIL
2003,EXC
2004,FAIL
2005,FAIL
2006,FAIL
2007,FAIL
2008,FAIL
2009,FAIL
2010,EXC
2011,EXC
2012,FAIL
2013,EXC
2014,EXC
2015,FAIL
2016,FAIL
2017,LIVE
2018,FAIL
2019,FAIL
2020,EXC
2021,FAIL
2022,FAIL
2023,EXC
2024,FAIL
2025,FAIL
2026,EXC
2027,FAIL
2028,FAIL
2029,FAIL
2030,FAIL
2031,LIVE
2032,FAIL
2033,FAIL
2034,FAIL
2035,FAIL
2036,FAIL
2037,FAIL
2038,FAIL
2039,FAIL
2040,FAIL
2041,EXC
2042,EXC
2043,FAIL
2044,EXC
2045,EXC
2046,EXC
2047,FAIL
2048,EXC
2049,FAIL
2050,FAIL
2051,EXC
2052,FAIL
2053,EXC
2054,EXC
2055,FAIL
2056,FAIL
2057,EXC
2058,FAIL
2059,LIVE
2060,LIVE
2061,EXC
2062,FAIL
2063,EXC
2064,LIVE
2065,LIVE
2066,EXC
2067,EXC
2068,FAIL
2069,EXC
2070,EXC
2071,FAIL
2072,FAIL
2073,EXC
2074,FAIL
2075,LIVE
2076,LIVE
2077,LIVE
2078,FAIL
2079,LIVE
2080,LIVE
2081,LIVE
2082,FAIL
2083,LIVE
2084,LIVE
2085,LIVE
2086,EXC
2087,LIVE
2088,LIVE
2089,EXC
2090,FAIL
2091,EXC
2092,EXC
2093,FAIL
2094,FAIL
2095,LIVE
2096,EXC
2097,LIVE
2098,LIVE
2099,FAIL
2100,EXC
2101,FAIL
2102,EXC
2103,LIVE
2104,EXC
2105,FAIL
2106,EXC
2107,EXC
2108,EXC
2109,EXC
2110,FAIL
2111,EXC
2112,EXC
2113,FAIL
2114,FAIL
2115,EXC
2116,FAIL
2117,LIVE
2118,LIVE
2119,EXC
2120,FAIL
2121,EXC
2122,LIVE
2123,LIVE
2124,EXC
2125,EXC
2126,FAIL
2127,EXC
2128,EXC
2129,FAIL
2130,FAIL
2131,EXC
2132,FAIL
2133,LIVE
2134,LIVE
2135,LIVE
2136,FAIL
2137,LIVE
2138,LIVE
2139,LIVE
2140,FAIL
2141,LIVE
2142,LIVE
2143,LIVE
2144,EXC
2145,LIVE
2146,LIVE
2147,EXC
2148,FAIL
2149,EXC
2150,EXC
2151,FAIL
2152,FAIL
2153,LIVE
2154,EXC
2155,LIVE
2156,LIVE
2157,FAIL
2158,EXC
2159,FAIL
2160,EXC
2161,LIVE
2162,EXC
2163,FAIL
2164,EXC
2165,EXC
2166,EXC
2167,FAIL
2168,FAIL
2169,EXC
2170,FAIL
2171,FAIL
2172,EXC
2173,LIVE
2174,LIVE
2175,LIVE
2176,LIVE
2177,FAIL
2178,EXC
2179,LIVE
2180,EXC
2181,FAIL
2182,EXC
2183,FAIL
2184,FAIL
2185,EXC
2186,LIVE
2187,LIVE
2188,LIVE
2189,LIVE
2190,FAIL
2191,EXC
2192,FAIL
2193,FAIL
2194,FAIL
2195,FAIL
2196,FAIL
2197,FAIL
2198,FAIL
2199,FAIL
2200,FAIL
2201,FAIL
2202,FAIL
2203,EXC
2204,LIVE
2205,LIVE
2206,LIVE
2207,LIVE
2208,FAIL
2209,EXC
2210,LIVE
2211,EXC
2212,FAIL
2213,LIVE
2214,FAIL
2215,LIVE
2216,EXC
2217,FAIL
2218,FAIL
2219,EXC
2220,LIVE
2221,LIVE
2222,LIVE
2223,LIVE
2224,FAIL
2225,EXC
2226,FAIL
2227,FAIL
2228,FAIL
2229,FAIL
2230,FAIL
2231,FAIL
2232,FAIL
2233,FAIL
2234,FAIL
2235,FAIL
2236,FAIL
2237,EXC
2238,EXC
2239,EXC
2240,EXC
2241,EXC
2242,EXC
2243,EXC
2244,LIVE
2245,FAIL
2246,EXC
2247,EXC
2248,FAIL
2249,EXC
2250,EXC
2251,FAIL
2252,EXC
2253,EXC
2254,EXC
2255,EXC
2256,LIVE
2257,FAIL
2258,EXC
2259,EXC
2260,FAIL
2261,FAIL
2262,EXC
2263,FAIL
2264,EXC
2265,EXC
2266,FAIL
2267,FAIL
2268,EXC
2269,EXC
2270,FAIL
2271,FAIL
2272,FAIL
2273,FAIL
2274,LIVE
2275,FAIL
2276,UNCOV
2277,FAIL
2278,LIVE
2279,FAIL
2280,EXC
2281,EXC
2282,EXC
2283,FAIL
2284,FAIL
2285,FAIL
2286,FAIL
2287,FAIL
2288,FAIL
2289,LIVE
2290,FAIL
2291,LIVE
2292,TIME
2293,FAIL
2294,TIME
2295,EXC
2296,FAIL
2297,FAIL
2298,FAIL
2299,FAIL
2300,EXC
2301,FAIL
2302,EXC
2303,FAIL
2304,FAIL
2305,FAIL
2306,EXC
2307,LIVE
2308,EXC
2309,FAIL
2310,FAIL
2311,FAIL
2312,FAIL
2313,FAIL
2314,FAIL
2315,FAIL
2316,EXC
2317,FAIL
2318,FAIL
2319,EXC
2320,LIVE
2321,EXC
2322,FAIL
2323,FAIL
2324,FAIL
2325,FAIL
2326,FAIL
2327,FAIL
2328,LIVE
2329,FAIL
2330,LIVE
2331,FAIL
2332,FAIL
2333,FAIL
2334,FAIL
2335,FAIL
2336,EXC
2337,FAIL
2338,FAIL
2339,FAIL
2340,FAIL
2341,EXC
2342,FAIL
2343,EXC
2344,FAIL
2345,FAIL
2346,FAIL
2347,EXC
2348,LIVE
2349,EXC
2350,FAIL
2351,FAIL
2352,FAIL
2353,FAIL
2354,FAIL
2355,FAIL
2356,FAIL
2357,EXC
2358,FAIL
2359,FAIL
2360,EXC
2361,LIVE
2362,EXC
2363,FAIL
2364,FAIL
2365,FAIL
2366,FAIL
2367,FAIL
2368,FAIL
2369,LIVE
2370,FAIL
2371,LIVE
2372,FAIL
2373,FAIL
2374,FAIL
2375,FAIL
2376,FAIL
2377,EXC
2378,FAIL
2379,FAIL
2380,EXC
2381,LIVE
2382,EXC
2383,FAIL
2384,FAIL
2385,FAIL
2386,FAIL
2387,FAIL
2388,FAIL
2389,FAIL
2390,EXC
2391,FAIL
2392,FAIL
2393,FAIL
2394,FAIL
2395,EXC
2396,FAIL
2397,EXC
2398,FAIL
2399,FAIL
2400,FAIL
2401,EXC
2402,LIVE
2403,EXC
2404,FAIL
2405,FAIL
2406,FAIL
2407,FAIL
2408,FAIL
2409,FAIL
2410,FAIL
2411,EXC
2412,FAIL
2413,FAIL
2414,EXC
2415,LIVE
2416,EXC
2417,FAIL
2418,FAIL
2419,FAIL
2420,FAIL
2421,FAIL
2422,FAIL
2423,LIVE
2424,FAIL
2425,LIVE
2426,FAIL
2427,FAIL
2428,FAIL
2429,FAIL
2430,FAIL
2431,EXC
2432,FAIL
2433,FAIL
2434,EXC
2435,LIVE
2436,EXC
2437,FAIL
2438,FAIL
2439,FAIL
2440,FAIL
2441,FAIL
2442,FAIL
2443,FAIL
2444,LIVE
2445,EXC
2446,FAIL
2447,LIVE
2448,FAIL
2449,FAIL
2450,LIVE
2451,EXC
2452,LIVE
2453,EXC
2454,FAIL
2455,FAIL
2456,FAIL
2457,FAIL
2458,FAIL
2459,FAIL
2460,FAIL
2461,LIVE
2462,EXC
2463,FAIL
2464,LIVE
2465,FAIL
2466,FAIL
2467,FAIL
2468,EXC
2469,LIVE
2470,EXC
2471,FAIL
2472,FAIL
2473,FAIL
2474,FAIL
2475,FAIL
2476,FAIL
2477,FAIL
2478,FAIL
2479,FAIL
2480,FAIL
2481,FAIL
2482,FAIL
2483,FAIL
2484,EXC
2485,LIVE
2486,FAIL
2487,LIVE
2488,LIVE
2489,EXC
2490,FAIL
2491,FAIL
2492,EXC
2493,EXC
2494,FAIL
2495,FAIL
2496,EXC
2497,FAIL
2498,FAIL
2499,LIVE
2500,LIVE
2501,LIVE
2502,EXC
2503,FAIL
2504,LIVE
2505,EXC
2506,FAIL
2507,FAIL
2508,LIVE
2509,EXC
2510,FAIL
2511,LIVE
2512,FAIL
2513,LIVE
2514,LIVE
2515,FAIL
2516,FAIL
2517,LIVE
2518,FAIL
2519,FAIL
2520,LIVE
2521,FAIL
2522,LIVE
2523,LIVE
2524,FAIL
2525,LIVE
2526,FAIL
2527,EXC
2528,FAIL
2529,EXC
2530,FAIL
2531,FAIL
2532,EXC
2533,FAIL
2534,FAIL
2535,FAIL
2536,FAIL
2537,FAIL
2538,FAIL
2539,LIVE
2540,LIVE
2541,EXC
2542,LIVE
2543,LIVE
2544,LIVE
2545,FAIL
2546,LIVE
2547,LIVE
2548,FAIL
2549,FAIL
2550,LIVE
2551,FAIL
2552,FAIL
2553,LIVE
2554,LIVE
2555,LIVE
2556,FAIL
2557,FAIL
2558,FAIL
2559,EXC
2560,FAIL
2561,FAIL
2562,EXC
2563,FAIL
2564,FAIL
2565,FAIL
2566,EXC
2567,FAIL
2568,FAIL
2569,FAIL
2570,EXC
2571,EXC
2572,FAIL
2573,EXC
2574,EXC
2575,LIVE
2576,FAIL
2577,LIVE
2578,FAIL
2579,FAIL
2580,FAIL
2581,EXC
2582,FAIL
2583,FAIL
2584,EXC
2585,EXC
2586,FAIL
2587,FAIL
2588,EXC
2589,FAIL
2590,EXC
2591,FAIL
2592,FAIL
2593,FAIL
2594,FAIL
2595,FAIL
2596,FAIL
2597,EXC
2598,FAIL
2599,FAIL
2600,EXC
2601,FAIL
2602,FAIL
2603,EXC
2604,EXC
2605,FAIL
2606,FAIL
2607,FAIL
2608,FAIL
2609,FAIL
2610,FAIL
2611,FAIL
2612,EXC
2613,EXC
2614,FAIL
2615,FAIL
2616,FAIL
2617,FAIL
2618,FAIL
2619,FAIL
2620,EXC
2621,FAIL
2622,FAIL
2623,EXC
2624,FAIL
2625,FAIL
2626,FAIL
2627,LIVE
2628,EXC
2629,LIVE
2630,FAIL
2631,EXC
2632,FAIL
2633,EXC
2634,EXC
2635,LIVE
2636,EXC
2637,EXC
2638,FAIL
2639,FAIL
2640,FAIL
2641,FAIL
2642,EXC
2643,LIVE
2644,EXC
2645,FAIL
2646,LIVE
2647,EXC
2648,FAIL
2649,LIVE
2650,FAIL
2651,EXC
2652,EXC
2653,LIVE
2654,FAIL
2655,FAIL
2656,LIVE
2657,LIVE
2658,FAIL
2659,LIVE
2660,LIVE
2661,FAIL
2662,FAIL
2663,FAIL
2664,FAIL
2665,LIVE
2666,EXC
2667,LIVE
2668,LIVE
2669,LIVE
2670,LIVE
2671,FAIL
2672,EXC
2673,LIVE
2674,EXC
2675,FAIL
2676,FAIL
2677,FAIL
2678,FAIL
2679,LIVE
2680,FAIL
2681,EXC
2682,LIVE
2683,EXC
2684,FAIL
2685,EXC
2686,FAIL
2687,FAIL
2688,EXC
2689,FAIL
2690,EXC
2691,FAIL
2692,FAIL
2693,EXC
2694,FAIL
2695,FAIL
2696,FAIL
2697,LIVE
2698,FAIL
2699,FAIL
2700,FAIL
2701,FAIL
2702,FAIL
2703,FAIL
2704,LIVE
2705,FAIL
2706,FAIL
2707,FAIL
2708,FAIL
2709,FAIL
2710,LIVE
2711,FAIL
2712,FAIL
2713,FAIL
2714,FAIL
2715,FAIL
2716,FAIL
2717,FAIL
2718,EXC
2719,LIVE
2720,EXC
2721,FAIL
2722,FAIL
2723,EXC
2724,LIVE
2725,EXC
2726,LIVE
2727,EXC
2728,FAIL
2729,FAIL
2730,FAIL
2731,FAIL
2732,FAIL
2733,FAIL
2734,FAIL
2735,FAIL
2736,LIVE
2737,FAIL
2738,FAIL
2739,FAIL
2740,LIVE
2741,FAIL
2742,FAIL
2743,LIVE
2744,FAIL
2745,FAIL
2746,FAIL
2747,FAIL
2748,FAIL
2749,FAIL
2750,EXC
2751,EXC
2752,EXC
2753,FAIL
2754,EXC
2755,EXC
2756,EXC
2757,EXC
2758,FAIL
2759,LIVE
2760,FAIL
2761,EXC
2762,EXC
2763,EXC
2764,FAIL
2765,EXC
2766,EXC
2767,EXC
2768,EXC
2769,LIVE
2770,FAIL
2771,EXC
2772,LIVE
2773,EXC
2774,FAIL
2775,EXC
2776,EXC
2777,EXC
2778,LIVE
2779,EXC
2780,EXC
2781,EXC
2782,LIVE
2783,LIVE
2784,LIVE
2785,FAIL
2786,LIVE
2787,LIVE
2788,LIVE
2789,LIVE
2790,FAIL
2791,LIVE
2792,LIVE
2793,LIVE
2794,LIVE
2795,FAIL
2796,FAIL
2797,EXC
2798,FAIL
2799,EXC
2800,EXC
2801,EXC
2802,EXC
2803,EXC
2804,EXC
2805,EXC
2806,EXC
2807,EXC
2808,EXC
2809,EXC
2810,EXC
2811,LIVE
2812,EXC
2813,LIVE
2814,LIVE
2815,EXC
2816,LIVE
2817,EXC
2818,EXC
2819,FAIL
2820,FAIL
2821,EXC
2822,EXC
2823,EXC
2824,FAIL
2825,EXC
2826,EXC
2827,EXC
2828,FAIL
2829,EXC
2830,FAIL
2831,EXC
2832,EXC
2833,FAIL
2834,FAIL
2835,FAIL
2836,EXC
2837,EXC
2838,EXC
2839,FAIL
2840,EXC
2841,EXC
2842,EXC
2843,FAIL
2844,FAIL
2845,FAIL
2846,FAIL
2847,FAIL
2848,FAIL
2849,FAIL
2850,FAIL
2851,EXC
2852,LIVE
2853,FAIL
2854,EXC
2855,FAIL
2856,LIVE
2857,FAIL
2858,FAIL
2859,LIVE
2860,FAIL
2861,LIVE
2862,FAIL
2863,FAIL
2864,FAIL
2865,FAIL
2866,FAIL
2867,FAIL
2868,FAIL
2869,EXC
2870,FAIL
2871,FAIL
2872,EXC
2873,FAIL
2874,EXC
2875,FAIL
2876,FAIL
2877,EXC
2878,FAIL
2879,FAIL
2880,FAIL
2881,EXC
2882,EXC
2883,LIVE
2884,EXC
2885,EXC
2886,EXC
2887,EXC
2888,FAIL
2889,EXC
2890,EXC
2891,FAIL
2892,LIVE
2893,LIVE
2894,LIVE
2895,FAIL
2896,LIVE
2897,FAIL
2898,LIVE
2899,LIVE
2900,UNCOV
2901,UNCOV
2902,FAIL
2903,FAIL
2904,LIVE
2905,FAIL
2906,FAIL
2907,FAIL
2908,FAIL
2909,FAIL
2910,FAIL
2911,FAIL
2912,LIVE
2913,LIVE
2914,LIVE
2915,FAIL
2916,FAIL
2917,EXC
2918,FAIL
2919,EXC
2920,EXC
2921,EXC
2922,EXC
2923,EXC
2924,EXC
2925,EXC
2926,EXC
2927,EXC
2928,EXC
2929,EXC
2930,EXC
2931,FAIL
2932,EXC
2933,FAIL
2934,FAIL
2935,EXC
2936,FAIL
2937,LIVE
2938,EXC
2939,LIVE
2940,EXC
2941,LIVE
2942,LIVE
2943,LIVE
2944,LIVE
2945,EXC
2946,EXC
2947,FAIL
2948,FAIL
2949,EXC
2950,EXC
2951,EXC
2952,FAIL
2953,EXC
2954,EXC
2955,EXC
2956,FAIL
2957,EXC
2958,FAIL
2959,EXC
2960,EXC
2961,EXC
2962,FAIL
2963,FAIL
2964,EXC
2965,EXC
2966,FAIL
2967,FAIL
2968,EXC
2969,FAIL
2970,FAIL
2971,LIVE
2972,FAIL
2973,FAIL
2974,FAIL
2975,FAIL
2976,LIVE
2977,FAIL
2978,LIVE
2979,LIVE
2980,EXC
2981,LIVE
2982,LIVE
2983,EXC
2984,LIVE
2985,LIVE
2986,FAIL
2987,FAIL
2988,EXC
2989,EXC
2990,EXC
2991,FAIL
2992,EXC
2993,EXC
2994,EXC
2995,FAIL
2996,FAIL
2997,FAIL
2998,FAIL
2999,EXC
3000,FAIL
3001,FAIL
3002,EXC
3003,FAIL
3004,FAIL
3005,FAIL
3006,FAIL
3007,FAIL
3008,EXC
3009,LIVE
3010,FAIL
3011,EXC
3012,FAIL
3013,FAIL
3014,EXC
3015,FAIL
3016,FAIL
3017,EXC
3018,FAIL
3019,EXC
3020,FAIL
3021,FAIL
3022,EXC
3023,FAIL
3024,FAIL
3025,FAIL
3026,FAIL
3027,FAIL
3028,FAIL
3029,FAIL
3030,FAIL
3031,FAIL
3032,FAIL
3033,EXC
3034,EXC
3035,EXC
3036,EXC
3037,EXC
3038,FAIL
3039,FAIL
3040,FAIL
3041,LIVE
3042,FAIL
3043,FAIL
3044,FAIL
3045,FAIL
3046,LIVE
3047,LIVE
3048,FAIL
3049,FAIL
3050,FAIL
3051,FAIL
3052,FAIL
3053,EXC
3054,EXC
3055,LIVE
3056,FAIL
3057,FAIL
3058,FAIL
3059,FAIL
3060,FAIL
3061,FAIL
3062,FAIL
3063,FAIL
3064,EXC
3065,EXC
3066,EXC
3067,EXC
3068,EXC
3069,FAIL
3070,FAIL
3071,FAIL
3072,LIVE
3073,FAIL
3074,FAIL
3075,FAIL
3076,FAIL
3077,LIVE
3078,LIVE
3079,FAIL
3080,EXC
3081,FAIL
3082,FAIL
3083,EXC
3084,FAIL
3085,FAIL
3086,EXC
3087,LIVE
3088,LIVE
3089,FAIL
3090,FAIL
3091,FAIL
3092,FAIL
3093,FAIL
3094,FAIL
3095,FAIL
3096,EXC
