MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1947,EXC
1948,EXC
1949,EXC
1950,EXC
1951,FAIL
1952,EXC
1953,EXC
1954,EXC
1955,FAIL
1956,EXC
1957,FAIL
1958,FAIL
1959,EXC
1960,FAIL
1961,FAIL
1962,EXC
1963,FAIL
1964,EXC
1965,FAIL
1966,FAIL
1967,FAIL
1968,FAIL
1969,FAIL
1970,FAIL
1971,EXC
1972,EXC
1973,FAIL
1974,EXC
1975,EXC
1976,FAIL
1977,FAIL
1978,LIVE
1979,FAIL
1980,FAIL
1981,EXC
1982,FAIL
1983,FAIL
1984,EXC
1985,FAIL
1986,FAIL
1987,EXC
1988,FAIL
1989,FAIL
1990,FAIL
1991,FAIL
1992,LIVE
1993,FAIL
1994,FAIL
1995,FAIL
1996,FAIL
1997,FAIL
1998,FAIL
1999,FAIL
2000,FAIL
2001,FAIL
2002,LIVE
2003,LIVE
2004,EXC
2005,LIVE
2006,LIVE
2007,FAIL
2008,EXC
2009,EXC
2010,FAIL
2011,FAIL
2012,EXC
2013,EXC
2014,FAIL
2015,FAIL
2016,EXC
2017,FAIL
2018,LIVE
2019,LIVE
2020,EXC
2021,FAIL
2022,EXC
2023,LIVE
2024,LIVE
2025,EXC
2026,EXC
2027,FAIL
2028,EXC
2029,EXC
2030,FAIL
2031,FAIL
2032,EXC
2033,FAIL
2034,LIVE
2035,LIVE
2036,LIVE
2037,FAIL
2038,LIVE
2039,LIVE
2040,LIVE
2041,FAIL
2042,LIVE
2043,LIVE
2044,LIVE
2045,EXC
2046,LIVE
2047,LIVE
2048,EXC
2049,FAIL
2050,EXC
2051,EXC
2052,FAIL
2053,FAIL
2054,LIVE
2055,EXC
2056,LIVE
2057,LIVE
2058,FAIL
2059,EXC
2060,FAIL
2061,EXC
2062,LIVE
2063,EXC
2064,FAIL
2065,EXC
2066,EXC
2067,EXC
2068,EXC
2069,FAIL
2070,EXC
2071,EXC
2072,FAIL
2073,FAIL
2074,EXC
2075,FAIL
2076,LIVE
2077,LIVE
2078,EXC
2079,FAIL
2080,EXC
2081,LIVE
2082,LIVE
2083,EXC
2084,EXC
2085,FAIL
2086,EXC
2087,EXC
2088,FAIL
2089,FAIL
2090,EXC
2091,FAIL
2092,LIVE
2093,LIVE
2094,LIVE
2095,FAIL
2096,LIVE
2097,LIVE
2098,LIVE
2099,FAIL
2100,LIVE
2101,LIVE
2102,LIVE
2103,EXC
2104,LIVE
2105,LIVE
2106,EXC
2107,FAIL
2108,EXC
2109,EXC
2110,FAIL
2111,FAIL
2112,LIVE
2113,EXC
2114,LIVE
2115,LIVE
2116,FAIL
2117,EXC
2118,FAIL
2119,EXC
2120,LIVE
2121,EXC
2122,FAIL
2123,EXC
2124,EXC
2125,EXC
2126,FAIL
2127,FAIL
2128,EXC
2129,LIVE
2130,LIVE
2131,LIVE
2132,LIVE
2133,FAIL
2134,EXC
2135,LIVE
2136,EXC
2137,FAIL
2138,EXC
2139,FAIL
2140,FAIL
2141,EXC
2142,LIVE
2143,LIVE
2144,LIVE
2145,LIVE
2146,FAIL
2147,EXC
2148,FAIL
2149,FAIL
2150,FAIL
2151,FAIL
2152,FAIL
2153,FAIL
2154,FAIL
2155,FAIL
2156,FAIL
2157,FAIL
2158,FAIL
2159,EXC
2160,LIVE
2161,LIVE
2162,LIVE
2163,LIVE
2164,FAIL
2165,EXC
2166,LIVE
2167,EXC
2168,FAIL
2169,LIVE
2170,FAIL
2171,LIVE
2172,EXC
2173,FAIL
2174,FAIL
2175,EXC
2176,LIVE
2177,LIVE
2178,LIVE
2179,LIVE
2180,FAIL
2181,EXC
2182,FAIL
2183,FAIL
2184,FAIL
2185,FAIL
2186,FAIL
2187,FAIL
2188,FAIL
2189,FAIL
2190,FAIL
2191,FAIL
2192,FAIL
2193,EXC
2194,EXC
2195,EXC
2196,EXC
2197,EXC
2198,EXC
2199,EXC
2200,LIVE
2201,FAIL
2202,EXC
2203,EXC
2204,FAIL
2205,EXC
2206,EXC
2207,EXC
2208,EXC
2209,LIVE
2210,FAIL
2211,FAIL
2212,EXC
2213,FAIL
2214,EXC
2215,EXC
2216,LIVE
2217,LIVE
2218,LIVE
2219,FAIL
2220,EXC
2221,EXC
2222,FAIL
2223,FAIL
2224,EXC
2225,LIVE
2226,EXC
2227,FAIL
2228,FAIL
2229,FAIL
2230,FAIL
2231,FAIL
2232,LIVE
2233,FAIL
2234,UNCOV
2235,FAIL
2236,LIVE
2237,FAIL
2238,FAIL
2239,EXC
2240,EXC
2241,EXC
2242,FAIL
2243,FAIL
2244,FAIL
2245,FAIL
2246,FAIL
2247,FAIL
2248,LIVE
2249,FAIL
2250,LIVE
2251,TIME
2252,FAIL
2253,TIME
2254,EXC
2255,FAIL
2256,FAIL
2257,EXC
2258,LIVE
2259,EXC
2260,FAIL
2261,FAIL
2262,FAIL
2263,FAIL
2264,FAIL
2265,FAIL
2266,FAIL
2267,EXC
2268,FAIL
2269,FAIL
2270,EXC
2271,LIVE
2272,EXC
2273,FAIL
2274,FAIL
2275,FAIL
2276,FAIL
2277,FAIL
2278,FAIL
2279,LIVE
2280,FAIL
2281,LIVE
2282,FAIL
2283,FAIL
2284,FAIL
2285,FAIL
2286,FAIL
2287,EXC
2288,FAIL
2289,FAIL
2290,EXC
2291,LIVE
2292,EXC
2293,FAIL
2294,FAIL
2295,FAIL
2296,FAIL
2297,FAIL
2298,FAIL
2299,FAIL
2300,EXC
2301,FAIL
2302,FAIL
2303,EXC
2304,LIVE
2305,EXC
2306,FAIL
2307,FAIL
2308,FAIL
2309,FAIL
2310,FAIL
2311,FAIL
2312,LIVE
2313,FAIL
2314,LIVE
2315,FAIL
2316,FAIL
2317,FAIL
2318,FAIL
2319,FAIL
2320,EXC
2321,FAIL
2322,FAIL
2323,EXC
2324,LIVE
2325,EXC
2326,FAIL
2327,FAIL
2328,FAIL
2329,FAIL
2330,FAIL
2331,FAIL
2332,FAIL
2333,EXC
2334,FAIL
2335,FAIL
2336,EXC
2337,LIVE
2338,EXC
2339,FAIL
2340,FAIL
2341,FAIL
2342,FAIL
2343,FAIL
2344,FAIL
2345,FAIL
2346,EXC
2347,FAIL
2348,FAIL
2349,EXC
2350,LIVE
2351,EXC
2352,FAIL
2353,FAIL
2354,FAIL
2355,FAIL
2356,FAIL
2357,FAIL
2358,LIVE
2359,FAIL
2360,LIVE
2361,FAIL
2362,FAIL
2363,FAIL
2364,FAIL
2365,FAIL
2366,EXC
2367,FAIL
2368,FAIL
2369,EXC
2370,LIVE
2371,EXC
2372,FAIL
2373,FAIL
2374,FAIL
2375,FAIL
2376,FAIL
2377,FAIL
2378,FAIL
2379,LIVE
2380,EXC
2381,FAIL
2382,LIVE
2383,FAIL
2384,FAIL
2385,LIVE
2386,EXC
2387,LIVE
2388,EXC
2389,FAIL
2390,FAIL
2391,FAIL
2392,FAIL
2393,FAIL
2394,FAIL
2395,FAIL
2396,LIVE
2397,EXC
2398,FAIL
2399,LIVE
2400,FAIL
2401,FAIL
2402,FAIL
2403,EXC
2404,LIVE
2405,EXC
2406,FAIL
2407,FAIL
2408,FAIL
2409,FAIL
2410,FAIL
2411,FAIL
2412,FAIL
2413,FAIL
2414,FAIL
2415,FAIL
2416,FAIL
2417,EXC
2418,LIVE
2419,FAIL
2420,LIVE
2421,LIVE
2422,EXC
2423,FAIL
2424,FAIL
2425,EXC
2426,EXC
2427,FAIL
2428,FAIL
2429,EXC
2430,FAIL
2431,FAIL
2432,LIVE
2433,LIVE
2434,LIVE
2435,EXC
2436,FAIL
2437,LIVE
2438,EXC
2439,FAIL
2440,FAIL
2441,LIVE
2442,EXC
2443,FAIL
2444,LIVE
2445,FAIL
2446,LIVE
2447,LIVE
2448,FAIL
2449,FAIL
2450,LIVE
2451,FAIL
2452,FAIL
2453,LIVE
2454,FAIL
2455,LIVE
2456,LIVE
2457,FAIL
2458,LIVE
2459,FAIL
2460,EXC
2461,FAIL
2462,EXC
2463,FAIL
2464,FAIL
2465,EXC
2466,FAIL
2467,FAIL
2468,FAIL
2469,FAIL
2470,FAIL
2471,FAIL
2472,LIVE
2473,LIVE
2474,EXC
2475,LIVE
2476,LIVE
2477,FAIL
2478,FAIL
2479,LIVE
2480,FAIL
2481,FAIL
2482,LIVE
2483,LIVE
2484,FAIL
2485,LIVE
2486,LIVE
2487,LIVE
2488,LIVE
2489,FAIL
2490,FAIL
2491,FAIL
2492,EXC
2493,FAIL
2494,FAIL
2495,EXC
2496,FAIL
2497,FAIL
2498,FAIL
2499,EXC
2500,FAIL
2501,FAIL
2502,FAIL
2503,EXC
2504,EXC
2505,FAIL
2506,EXC
2507,EXC
2508,LIVE
2509,FAIL
2510,LIVE
2511,FAIL
2512,FAIL
2513,FAIL
2514,EXC
2515,FAIL
2516,FAIL
2517,EXC
2518,EXC
2519,FAIL
2520,FAIL
2521,EXC
2522,FAIL
2523,EXC
2524,FAIL
2525,FAIL
2526,FAIL
2527,FAIL
2528,FAIL
2529,FAIL
2530,EXC
2531,FAIL
2532,FAIL
2533,EXC
2534,FAIL
2535,FAIL
2536,EXC
2537,EXC
2538,FAIL
2539,FAIL
2540,FAIL
2541,FAIL
2542,FAIL
2543,FAIL
2544,FAIL
2545,EXC
2546,EXC
2547,FAIL
2548,FAIL
2549,FAIL
2550,FAIL
2551,FAIL
2552,FAIL
2553,EXC
2554,FAIL
2555,FAIL
2556,EXC
2557,FAIL
2558,FAIL
2559,FAIL
2560,LIVE
2561,EXC
2562,LIVE
2563,FAIL
2564,EXC
2565,FAIL
2566,EXC
2567,EXC
2568,LIVE
2569,EXC
2570,EXC
2571,FAIL
2572,FAIL
2573,FAIL
2574,FAIL
2575,EXC
2576,LIVE
2577,EXC
2578,FAIL
2579,LIVE
2580,EXC
2581,FAIL
2582,LIVE
2583,FAIL
2584,EXC
2585,EXC
2586,LIVE
2587,FAIL
2588,FAIL
2589,LIVE
2590,LIVE
2591,FAIL
2592,LIVE
2593,LIVE
2594,FAIL
2595,FAIL
2596,FAIL
2597,FAIL
2598,LIVE
2599,EXC
2600,LIVE
2601,LIVE
2602,LIVE
2603,LIVE
2604,FAIL
2605,EXC
2606,LIVE
2607,EXC
2608,FAIL
2609,FAIL
2610,FAIL
2611,FAIL
2612,LIVE
2613,FAIL
2614,EXC
2615,LIVE
2616,EXC
2617,FAIL
2618,EXC
2619,FAIL
2620,FAIL
2621,EXC
2622,FAIL
2623,EXC
2624,FAIL
2625,FAIL
2626,EXC
2627,FAIL
2628,FAIL
2629,FAIL
2630,LIVE
2631,FAIL
2632,FAIL
2633,FAIL
2634,FAIL
2635,FAIL
2636,FAIL
2637,LIVE
2638,FAIL
2639,FAIL
2640,FAIL
2641,FAIL
2642,FAIL
2643,LIVE
2644,FAIL
2645,FAIL
2646,FAIL
2647,FAIL
2648,FAIL
2649,FAIL
2650,FAIL
2651,EXC
2652,LIVE
2653,EXC
2654,FAIL
2655,FAIL
2656,EXC
2657,LIVE
2658,EXC
2659,LIVE
2660,EXC
2661,FAIL
2662,FAIL
2663,FAIL
2664,FAIL
2665,FAIL
2666,FAIL
2667,FAIL
2668,FAIL
2669,LIVE
2670,FAIL
2671,FAIL
2672,FAIL
2673,LIVE
2674,FAIL
2675,FAIL
2676,LIVE
2677,FAIL
2678,FAIL
2679,FAIL
2680,FAIL
2681,FAIL
2682,FAIL
2683,EXC
2684,EXC
2685,EXC
2686,FAIL
2687,EXC
2688,EXC
2689,EXC
2690,EXC
2691,FAIL
2692,LIVE
2693,FAIL
2694,EXC
2695,EXC
2696,EXC
2697,FAIL
2698,EXC
2699,EXC
2700,EXC
2701,EXC
2702,LIVE
2703,FAIL
2704,EXC
2705,LIVE
2706,EXC
2707,FAIL
2708,EXC
2709,EXC
2710,EXC
2711,LIVE
2712,EXC
2713,EXC
2714,EXC
2715,LIVE
2716,LIVE
2717,LIVE
2718,FAIL
2719,LIVE
2720,LIVE
2721,LIVE
2722,LIVE
2723,FAIL
2724,LIVE
2725,LIVE
2726,LIVE
2727,LIVE
2728,FAIL
2729,FAIL
2730,EXC
2731,FAIL
2732,EXC
2733,EXC
2734,EXC
2735,EXC
2736,EXC
2737,EXC
2738,EXC
2739,EXC
2740,EXC
2741,EXC
2742,EXC
2743,EXC
2744,LIVE
2745,EXC
2746,LIVE
2747,LIVE
2748,EXC
2749,LIVE
2750,EXC
2751,EXC
2752,FAIL
2753,FAIL
2754,EXC
2755,EXC
2756,EXC
2757,FAIL
2758,EXC
2759,EXC
2760,EXC
2761,FAIL
2762,EXC
2763,FAIL
2764,EXC
2765,EXC
2766,FAIL
2767,FAIL
2768,FAIL
2769,EXC
2770,EXC
2771,EXC
2772,FAIL
2773,EXC
2774,EXC
2775,EXC
2776,FAIL
2777,FAIL
2778,FAIL
2779,FAIL
2780,FAIL
2781,FAIL
2782,FAIL
2783,FAIL
2784,EXC
2785,LIVE
2786,FAIL
2787,EXC
2788,FAIL
2789,LIVE
2790,FAIL
2791,FAIL
2792,LIVE
2793,FAIL
2794,LIVE
2795,FAIL
2796,FAIL
2797,FAIL
2798,FAIL
2799,FAIL
2800,FAIL
2801,FAIL
2802,EXC
2803,FAIL
2804,FAIL
2805,EXC
2806,FAIL
2807,EXC
2808,FAIL
2809,FAIL
2810,EXC
2811,FAIL
2812,FAIL
2813,FAIL
2814,FAIL
2815,FAIL
2816,EXC
2817,EXC
2818,EXC
2819,EXC
2820,EXC
2821,FAIL
2822,FAIL
2823,FAIL
2824,LIVE
2825,FAIL
2826,FAIL
2827,FAIL
2828,FAIL
2829,LIVE
2830,LIVE
2831,FAIL
2832,FAIL
2833,FAIL
2834,FAIL
2835,FAIL
2836,EXC
2837,EXC
2838,LIVE
2839,FAIL
2840,FAIL
2841,FAIL
2842,EXC
2843,EXC
2844,FAIL
2845,FAIL
2846,FAIL
2847,FAIL
2848,FAIL
2849,FAIL
2850,FAIL
2851,EXC
2852,EXC
2853,EXC
2854,EXC
2855,EXC
2856,FAIL
2857,FAIL
2858,FAIL
2859,LIVE
2860,FAIL
2861,FAIL
2862,FAIL
2863,FAIL
2864,LIVE
2865,LIVE
2866,FAIL
2867,EXC
2868,FAIL
2869,FAIL
2870,EXC
2871,FAIL
2872,FAIL
