MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1949,LIVE
1950,LIVE
1951,FAIL
1952,LIVE
1953,LIVE
1954,LIVE
1955,FAIL
1956,LIVE
1957,LIVE
1958,LIVE
1959,EXC
1960,LIVE
1961,LIVE
1962,EXC
1963,FAIL
1964,EXC
1965,EXC
1966,FAIL
1967,FAIL
1968,LIVE
1969,EXC
1970,LIVE
1971,LIVE
1972,FAIL
1973,EXC
1974,FAIL
1975,EXC
1976,LIVE
1977,EXC
1978,FAIL
1979,EXC
1980,EXC
1981,EXC
1982,FAIL
1983,FAIL
1984,EXC
1985,LIVE
1986,LIVE
1987,LIVE
1988,LIVE
1989,FAIL
1990,EXC
1991,LIVE
1992,EXC
1993,FAIL
1994,EXC
1995,FAIL
1996,FAIL
1997,EXC
1998,LIVE
1999,LIVE
2000,LIVE
2001,LIVE
2002,FAIL
2003,EXC
2004,FAIL
2005,FAIL
2006,FAIL
2007,FAIL
2008,FAIL
2009,FAIL
2010,FAIL
2011,FAIL
2012,FAIL
2013,FAIL
2014,FAIL
2015,EXC
2016,LIVE
2017,LIVE
2018,LIVE
2019,LIVE
2020,FAIL
2021,EXC
2022,LIVE
2023,EXC
2024,FAIL
2025,LIVE
2026,FAIL
2027,LIVE
2028,EXC
2029,FAIL
2030,FAIL
2031,EXC
2032,LIVE
2033,LIVE
2034,LIVE
2035,LIVE
2036,FAIL
2037,EXC
2038,FAIL
2039,FAIL
2040,FAIL
2041,FAIL
2042,FAIL
2043,FAIL
2044,FAIL
2045,FAIL
2046,FAIL
2047,FAIL
2048,FAIL
2049,EXC
2050,EXC
2051,EXC
2052,EXC
2053,EXC
2054,EXC
2055,EXC
2056,LIVE
2057,FAIL
2058,EXC
2059,EXC
2060,FAIL
2061,EXC
2062,EXC
2063,EXC
2064,EXC
2065,LIVE
2066,FAIL
2067,FAIL
2068,EXC
2069,FAIL
2070,EXC
2071,EXC
2072,LIVE
2073,LIVE
2074,LIVE
2075,FAIL
2076,EXC
2077,EXC
2078,FAIL
2079,FAIL
2080,EXC
2081,LIVE
2082,EXC
2083,FAIL
2084,FAIL
2085,FAIL
2086,FAIL
2087,FAIL
2088,LIVE
2089,FAIL
2090,UNCOV
2091,FAIL
2092,LIVE
2093,FAIL
2094,FAIL
2095,EXC
2096,EXC
2097,EXC
2098,FAIL
2099,FAIL
2100,FAIL
2101,FAIL
2102,FAIL
2103,FAIL
2104,LIVE
2105,FAIL
2106,LIVE
2107,TIME
2108,FAIL
2109,TIME
2110,EXC
2111,FAIL
2112,FAIL
2113,EXC
2114,LIVE
2115,EXC
2116,FAIL
2117,FAIL
2118,FAIL
2119,FAIL
2120,FAIL
2121,FAIL
2122,FAIL
2123,EXC
2124,FAIL
2125,FAIL
2126,EXC
2127,LIVE
2128,EXC
2129,FAIL
2130,FAIL
2131,FAIL
2132,FAIL
2133,FAIL
2134,FAIL
2135,LIVE
2136,FAIL
2137,LIVE
2138,FAIL
2139,FAIL
2140,FAIL
2141,FAIL
2142,FAIL
2143,EXC
2144,FAIL
2145,FAIL
2146,EXC
2147,LIVE
2148,EXC
2149,FAIL
2150,FAIL
2151,FAIL
2152,FAIL
2153,FAIL
2154,FAIL
2155,FAIL
2156,EXC
2157,FAIL
2158,FAIL
2159,EXC
2160,LIVE
2161,EXC
2162,FAIL
2163,FAIL
2164,FAIL
2165,FAIL
2166,FAIL
2167,FAIL
2168,LIVE
2169,FAIL
2170,LIVE
2171,FAIL
2172,FAIL
2173,FAIL
2174,FAIL
2175,FAIL
2176,EXC
2177,FAIL
2178,FAIL
2179,EXC
2180,LIVE
2181,EXC
2182,FAIL
2183,FAIL
2184,FAIL
2185,FAIL
2186,FAIL
2187,FAIL
2188,FAIL
2189,EXC
2190,FAIL
2191,FAIL
2192,EXC
2193,LIVE
2194,EXC
2195,FAIL
2196,FAIL
2197,FAIL
2198,FAIL
2199,FAIL
2200,FAIL
2201,FAIL
2202,EXC
2203,FAIL
2204,FAIL
2205,EXC
2206,LIVE
2207,EXC
2208,FAIL
2209,FAIL
2210,FAIL
2211,FAIL
2212,FAIL
2213,FAIL
2214,LIVE
2215,FAIL
2216,LIVE
2217,FAIL
2218,FAIL
2219,FAIL
2220,FAIL
2221,FAIL
2222,EXC
2223,FAIL
2224,FAIL
2225,EXC
2226,LIVE
2227,EXC
2228,FAIL
2229,FAIL
2230,FAIL
2231,FAIL
2232,FAIL
2233,FAIL
2234,FAIL
2235,LIVE
2236,EXC
2237,FAIL
2238,LIVE
2239,FAIL
2240,FAIL
2241,LIVE
2242,EXC
2243,LIVE
2244,EXC
2245,FAIL
2246,FAIL
2247,FAIL
2248,FAIL
2249,FAIL
2250,FAIL
2251,FAIL
2252,LIVE
2253,EXC
2254,FAIL
2255,LIVE
2256,FAIL
2257,FAIL
2258,FAIL
2259,EXC
2260,LIVE
2261,EXC
2262,FAIL
2263,FAIL
2264,FAIL
2265,FAIL
2266,FAIL
2267,FAIL
2268,FAIL
2269,FAIL
2270,FAIL
2271,FAIL
2272,FAIL
2273,EXC
2274,LIVE
2275,FAIL
2276,LIVE
2277,LIVE
2278,EXC
2279,FAIL
2280,FAIL
2281,EXC
2282,EXC
2283,FAIL
2284,FAIL
2285,EXC
2286,FAIL
2287,FAIL
2288,LIVE
2289,LIVE
2290,LIVE
2291,EXC
2292,FAIL
2293,LIVE
2294,EXC
2295,FAIL
2296,FAIL
2297,LIVE
2298,EXC
2299,FAIL
2300,LIVE
2301,FAIL
2302,LIVE
2303,LIVE
2304,FAIL
2305,FAIL
2306,LIVE
2307,FAIL
2308,FAIL
2309,LIVE
2310,FAIL
2311,LIVE
2312,LIVE
2313,FAIL
2314,LIVE
2315,FAIL
2316,EXC
2317,FAIL
2318,EXC
2319,FAIL
2320,FAIL
2321,EXC
2322,FAIL
2323,FAIL
2324,FAIL
2325,FAIL
2326,FAIL
2327,FAIL
2328,LIVE
2329,LIVE
2330,EXC
2331,LIVE
2332,LIVE
2333,FAIL
2334,FAIL
2335,LIVE
2336,FAIL
2337,FAIL
2338,LIVE
2339,LIVE
2340,FAIL
2341,LIVE
2342,LIVE
2343,LIVE
2344,LIVE
2345,FAIL
2346,FAIL
2347,FAIL
2348,EXC
2349,FAIL
2350,FAIL
2351,EXC
2352,FAIL
2353,FAIL
2354,FAIL
2355,EXC
2356,FAIL
2357,FAIL
2358,FAIL
2359,EXC
2360,EXC
2361,FAIL
2362,EXC
2363,EXC
2364,LIVE
2365,FAIL
2366,LIVE
2367,FAIL
2368,FAIL
2369,FAIL
2370,EXC
2371,FAIL
2372,FAIL
2373,EXC
2374,EXC
2375,FAIL
2376,FAIL
2377,EXC
2378,FAIL
2379,EXC
2380,FAIL
2381,FAIL
2382,FAIL
2383,FAIL
2384,FAIL
2385,FAIL
2386,EXC
2387,FAIL
2388,FAIL
2389,EXC
2390,FAIL
2391,FAIL
2392,EXC
2393,EXC
2394,FAIL
2395,FAIL
2396,FAIL
2397,FAIL
2398,FAIL
2399,FAIL
2400,FAIL
2401,EXC
2402,EXC
2403,FAIL
2404,FAIL
2405,FAIL
2406,FAIL
2407,FAIL
2408,FAIL
2409,EXC
2410,FAIL
2411,FAIL
2412,EXC
2413,FAIL
2414,FAIL
2415,FAIL
2416,LIVE
2417,EXC
2418,LIVE
2419,FAIL
2420,EXC
2421,FAIL
2422,EXC
2423,EXC
2424,LIVE
2425,EXC
2426,EXC
2427,FAIL
2428,FAIL
2429,FAIL
2430,FAIL
2431,EXC
2432,LIVE
2433,EXC
2434,FAIL
2435,LIVE
2436,EXC
2437,FAIL
2438,LIVE
2439,FAIL
2440,EXC
2441,EXC
2442,LIVE
2443,FAIL
2444,FAIL
2445,LIVE
2446,LIVE
2447,FAIL
2448,LIVE
2449,LIVE
2450,FAIL
2451,FAIL
2452,FAIL
2453,FAIL
2454,LIVE
2455,EXC
2456,LIVE
2457,LIVE
2458,LIVE
2459,LIVE
2460,FAIL
2461,EXC
2462,LIVE
2463,EXC
2464,FAIL
2465,FAIL
2466,FAIL
2467,FAIL
2468,LIVE
2469,FAIL
2470,EXC
2471,LIVE
2472,EXC
2473,FAIL
2474,EXC
2475,FAIL
2476,FAIL
2477,EXC
2478,FAIL
2479,EXC
2480,FAIL
2481,FAIL
2482,EXC
2483,FAIL
2484,FAIL
2485,FAIL
2486,LIVE
2487,FAIL
2488,FAIL
2489,FAIL
2490,FAIL
2491,FAIL
2492,FAIL
2493,LIVE
2494,FAIL
2495,FAIL
2496,FAIL
2497,FAIL
2498,FAIL
2499,LIVE
2500,FAIL
2501,FAIL
2502,FAIL
2503,FAIL
2504,FAIL
2505,FAIL
2506,FAIL
2507,EXC
2508,LIVE
2509,EXC
2510,FAIL
2511,FAIL
2512,EXC
2513,LIVE
2514,EXC
2515,LIVE
2516,EXC
2517,FAIL
2518,FAIL
2519,FAIL
2520,FAIL
2521,FAIL
2522,FAIL
2523,FAIL
2524,FAIL
2525,LIVE
2526,FAIL
2527,FAIL
2528,FAIL
2529,LIVE
2530,FAIL
2531,FAIL
2532,LIVE
2533,FAIL
2534,FAIL
2535,FAIL
2536,FAIL
2537,FAIL
2538,FAIL
2539,EXC
2540,EXC
2541,EXC
2542,FAIL
2543,EXC
2544,EXC
2545,EXC
2546,EXC
2547,FAIL
2548,LIVE
2549,FAIL
2550,EXC
2551,EXC
2552,EXC
2553,FAIL
2554,EXC
2555,EXC
2556,EXC
2557,EXC
2558,LIVE
2559,FAIL
2560,EXC
2561,LIVE
2562,EXC
2563,FAIL
2564,EXC
2565,EXC
2566,EXC
2567,LIVE
2568,EXC
2569,EXC
2570,EXC
2571,LIVE
2572,LIVE
2573,LIVE
2574,FAIL
2575,LIVE
2576,LIVE
2577,LIVE
2578,LIVE
2579,FAIL
2580,LIVE
2581,LIVE
2582,LIVE
2583,LIVE
2584,FAIL
2585,FAIL
2586,EXC
2587,FAIL
2588,EXC
2589,EXC
2590,EXC
2591,EXC
2592,EXC
2593,EXC
2594,EXC
2595,EXC
2596,EXC
2597,EXC
2598,EXC
2599,EXC
2600,LIVE
2601,EXC
2602,LIVE
2603,LIVE
2604,EXC
2605,LIVE
2606,EXC
2607,EXC
2608,FAIL
2609,FAIL
2610,EXC
2611,EXC
2612,EXC
2613,FAIL
2614,EXC
2615,EXC
2616,EXC
2617,FAIL
2618,EXC
2619,FAIL
2620,EXC
2621,EXC
2622,FAIL
2623,FAIL
2624,FAIL
2625,EXC
2626,EXC
2627,EXC
2628,FAIL
2629,EXC
2630,EXC
2631,EXC
2632,FAIL
2633,FAIL
2634,FAIL
2635,FAIL
2636,FAIL
2637,FAIL
2638,FAIL
2639,FAIL
2640,EXC
2641,LIVE
2642,FAIL
2643,EXC
2644,FAIL
2645,LIVE
2646,FAIL
2647,FAIL
2648,LIVE
2649,FAIL
2650,LIVE
2651,FAIL
2652,FAIL
2653,FAIL
2654,FAIL
2655,FAIL
2656,FAIL
2657,FAIL
2658,EXC
2659,FAIL
2660,FAIL
2661,EXC
2662,FAIL
2663,EXC
2664,FAIL
2665,FAIL
2666,EXC
2667,FAIL
2668,FAIL
2669,FAIL
2670,FAIL
2671,FAIL
2672,EXC
2673,EXC
2674,EXC
2675,EXC
2676,EXC
2677,FAIL
2678,FAIL
2679,FAIL
2680,LIVE
2681,FAIL
2682,FAIL
2683,FAIL
2684,FAIL
2685,LIVE
2686,LIVE
2687,FAIL
2688,FAIL
2689,FAIL
2690,FAIL
2691,FAIL
2692,EXC
2693,EXC
2694,LIVE
2695,FAIL
2696,FAIL
2697,FAIL
2698,EXC
2699,EXC
2700,FAIL
2701,FAIL
2702,FAIL
2703,FAIL
2704,FAIL
2705,FAIL
2706,FAIL
2707,EXC
2708,EXC
2709,EXC
2710,EXC
2711,EXC
2712,FAIL
2713,FAIL
2714,FAIL
2715,LIVE
2716,FAIL
2717,FAIL
2718,FAIL
2719,FAIL
2720,LIVE
2721,LIVE
2722,FAIL
2723,EXC
2724,FAIL
2725,FAIL
2726,EXC
2727,FAIL
2728,FAIL
