MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1943,EXC
1944,EXC
1945,EXC
1946,EXC
1947,EXC
1948,LIVE
1949,LIVE
1950,FAIL
1951,EXC
1952,EXC
1953,FAIL
1954,EXC
1955,EXC
1956,EXC
1957,LIVE
1958,FAIL
1959,FAIL
1960,FAIL
1961,EXC
1962,FAIL
1963,EXC
1964,FAIL
1965,FAIL
1966,EXC
1967,FAIL
1968,EXC
1969,LIVE
1970,LIVE
1971,LIVE
1972,LIVE
1973,FAIL
1974,LIVE
1975,LIVE
1976,LIVE
1977,FAIL
1978,LIVE
1979,FAIL
1980,LIVE
1981,LIVE
1982,FAIL
1983,LIVE
1984,LIVE
1985,LIVE
1986,LIVE
1987,FAIL
1988,LIVE
1989,LIVE
1990,LIVE
1991,FAIL
1992,LIVE
1993,LIVE
1994,LIVE
1995,LIVE
1996,LIVE
1997,LIVE
1998,LIVE
1999,FAIL
2000,EXC
2001,EXC
2002,EXC
2003,EXC
2004,EXC
2005,EXC
2006,EXC
2007,EXC
2008,FAIL
2009,EXC
2010,FAIL
2011,EXC
2012,FAIL
2013,FAIL
2014,FAIL
2015,FAIL
2016,FAIL
2017,FAIL
2018,EXC
2019,EXC
2020,FAIL
2021,EXC
2022,EXC
2023,FAIL
2024,FAIL
2025,LIVE
2026,FAIL
2027,FAIL
2028,EXC
2029,FAIL
2030,FAIL
2031,EXC
2032,FAIL
2033,FAIL
2034,EXC
2035,FAIL
2036,FAIL
2037,FAIL
2038,FAIL
2039,LIVE
2040,FAIL
2041,FAIL
2042,FAIL
2043,FAIL
2044,FAIL
2045,FAIL
2046,FAIL
2047,FAIL
2048,FAIL
2049,EXC
2050,EXC
2051,FAIL
2052,EXC
2053,EXC
2054,EXC
2055,FAIL
2056,EXC
2057,FAIL
2058,FAIL
2059,EXC
2060,FAIL
2061,EXC
2062,EXC
2063,FAIL
2064,FAIL
2065,EXC
2066,FAIL
2067,LIVE
2068,LIVE
2069,EXC
2070,FAIL
2071,EXC
2072,LIVE
2073,LIVE
2074,EXC
2075,EXC
2076,FAIL
2077,EXC
2078,EXC
2079,FAIL
2080,FAIL
2081,EXC
2082,FAIL
2083,LIVE
2084,LIVE
2085,LIVE
2086,FAIL
2087,LIVE
2088,LIVE
2089,LIVE
2090,FAIL
2091,LIVE
2092,LIVE
2093,LIVE
2094,EXC
2095,LIVE
2096,LIVE
2097,EXC
2098,FAIL
2099,EXC
2100,EXC
2101,FAIL
2102,FAIL
2103,LIVE
2104,EXC
2105,LIVE
2106,LIVE
2107,FAIL
2108,EXC
2109,FAIL
2110,EXC
2111,LIVE
2112,EXC
2113,FAIL
2114,EXC
2115,EXC
2116,EXC
2117,EXC
2118,FAIL
2119,EXC
2120,EXC
2121,FAIL
2122,FAIL
2123,EXC
2124,FAIL
2125,LIVE
2126,LIVE
2127,EXC
2128,FAIL
2129,EXC
2130,LIVE
2131,LIVE
2132,EXC
2133,EXC
2134,FAIL
2135,EXC
2136,EXC
2137,FAIL
2138,FAIL
2139,EXC
2140,FAIL
2141,LIVE
2142,LIVE
2143,LIVE
2144,FAIL
2145,LIVE
2146,LIVE
2147,LIVE
2148,FAIL
2149,LIVE
2150,LIVE
2151,LIVE
2152,EXC
2153,LIVE
2154,LIVE
2155,EXC
2156,FAIL
2157,EXC
2158,EXC
2159,FAIL
2160,FAIL
2161,LIVE
2162,EXC
2163,LIVE
2164,LIVE
2165,FAIL
2166,EXC
2167,FAIL
2168,EXC
2169,LIVE
2170,EXC
2171,FAIL
2172,EXC
2173,EXC
2174,EXC
2175,FAIL
2176,FAIL
2177,EXC
2178,FAIL
2179,FAIL
2180,EXC
2181,LIVE
2182,LIVE
2183,LIVE
2184,LIVE
2185,FAIL
2186,EXC
2187,LIVE
2188,EXC
2189,FAIL
2190,EXC
2191,FAIL
2192,FAIL
2193,EXC
2194,LIVE
2195,LIVE
2196,LIVE
2197,LIVE
2198,FAIL
2199,EXC
2200,FAIL
2201,FAIL
2202,FAIL
2203,FAIL
2204,FAIL
2205,FAIL
2206,FAIL
2207,FAIL
2208,FAIL
2209,FAIL
2210,FAIL
2211,EXC
2212,LIVE
2213,LIVE
2214,LIVE
2215,LIVE
2216,FAIL
2217,EXC
2218,LIVE
2219,EXC
2220,FAIL
2221,LIVE
2222,FAIL
2223,LIVE
2224,EXC
2225,FAIL
2226,FAIL
2227,EXC
2228,LIVE
2229,LIVE
2230,LIVE
2231,LIVE
2232,FAIL
2233,EXC
2234,FAIL
2235,FAIL
2236,FAIL
2237,FAIL
2238,FAIL
2239,FAIL
2240,FAIL
2241,FAIL
2242,FAIL
2243,FAIL
2244,FAIL
2245,EXC
2246,EXC
2247,EXC
2248,EXC
2249,EXC
2250,EXC
2251,EXC
2252,LIVE
2253,FAIL
2254,EXC
2255,EXC
2256,FAIL
2257,EXC
2258,EXC
2259,FAIL
2260,EXC
2261,EXC
2262,EXC
2263,EXC
2264,LIVE
2265,FAIL
2266,EXC
2267,EXC
2268,FAIL
2269,FAIL
2270,EXC
2271,FAIL
2272,EXC
2273,EXC
2274,LIVE
2275,LIVE
2276,LIVE
2277,FAIL
2278,EXC
2279,EXC
2280,FAIL
2281,FAIL
2282,EXC
2283,LIVE
2284,EXC
2285,FAIL
2286,FAIL
2287,FAIL
2288,FAIL
2289,FAIL
2290,LIVE
2291,FAIL
2292,UNCOV
2293,FAIL
2294,LIVE
2295,FAIL
2296,FAIL
2297,EXC
2298,EXC
2299,EXC
2300,FAIL
2301,FAIL
2302,FAIL
2303,FAIL
2304,FAIL
2305,FAIL
2306,LIVE
2307,FAIL
2308,LIVE
2309,TIME
2310,FAIL
2311,TIME
2312,EXC
2313,FAIL
2314,FAIL
2315,FAIL
2316,FAIL
2317,EXC
2318,FAIL
2319,EXC
2320,FAIL
2321,FAIL
2322,FAIL
2323,EXC
2324,LIVE
2325,EXC
2326,FAIL
2327,FAIL
2328,FAIL
2329,FAIL
2330,FAIL
2331,FAIL
2332,FAIL
2333,EXC
2334,FAIL
2335,FAIL
2336,EXC
2337,LIVE
2338,EXC
2339,FAIL
2340,FAIL
2341,FAIL
2342,FAIL
2343,FAIL
2344,FAIL
2345,LIVE
2346,FAIL
2347,LIVE
2348,FAIL
2349,FAIL
2350,FAIL
2351,FAIL
2352,FAIL
2353,EXC
2354,FAIL
2355,FAIL
2356,FAIL
2357,FAIL
2358,EXC
2359,FAIL
2360,EXC
2361,FAIL
2362,FAIL
2363,FAIL
2364,EXC
2365,LIVE
2366,EXC
2367,FAIL
2368,FAIL
2369,FAIL
2370,FAIL
2371,FAIL
2372,FAIL
2373,FAIL
2374,EXC
2375,FAIL
2376,FAIL
2377,EXC
2378,LIVE
2379,EXC
2380,FAIL
2381,FAIL
2382,FAIL
2383,FAIL
2384,FAIL
2385,FAIL
2386,LIVE
2387,FAIL
2388,LIVE
2389,FAIL
2390,FAIL
2391,FAIL
2392,FAIL
2393,FAIL
2394,EXC
2395,FAIL
2396,FAIL
2397,EXC
2398,LIVE
2399,EXC
2400,FAIL
2401,FAIL
2402,FAIL
2403,FAIL
2404,FAIL
2405,FAIL
2406,FAIL
2407,EXC
2408,FAIL
2409,FAIL
2410,FAIL
2411,FAIL
2412,EXC
2413,FAIL
2414,EXC
2415,FAIL
2416,FAIL
2417,FAIL
2418,EXC
2419,LIVE
2420,EXC
2421,FAIL
2422,FAIL
2423,FAIL
2424,FAIL
2425,FAIL
2426,FAIL
2427,FAIL
2428,EXC
2429,FAIL
2430,FAIL
2431,EXC
2432,LIVE
2433,EXC
2434,FAIL
2435,FAIL
2436,FAIL
2437,FAIL
2438,FAIL
2439,FAIL
2440,LIVE
2441,FAIL
2442,LIVE
2443,FAIL
2444,FAIL
2445,FAIL
2446,FAIL
2447,FAIL
2448,EXC
2449,FAIL
2450,FAIL
2451,EXC
2452,LIVE
2453,EXC
2454,FAIL
2455,FAIL
2456,FAIL
2457,FAIL
2458,FAIL
2459,FAIL
2460,FAIL
2461,LIVE
2462,EXC
2463,FAIL
2464,LIVE
2465,FAIL
2466,FAIL
2467,LIVE
2468,EXC
2469,LIVE
2470,EXC
2471,FAIL
2472,FAIL
2473,FAIL
2474,FAIL
2475,FAIL
2476,FAIL
2477,FAIL
2478,LIVE
2479,EXC
2480,FAIL
2481,LIVE
2482,FAIL
2483,FAIL
2484,FAIL
2485,EXC
2486,LIVE
2487,EXC
2488,FAIL
2489,FAIL
2490,FAIL
2491,FAIL
2492,FAIL
2493,FAIL
2494,FAIL
2495,FAIL
2496,FAIL
2497,FAIL
2498,FAIL
2499,FAIL
2500,FAIL
2501,EXC
2502,LIVE
2503,FAIL
2504,LIVE
2505,LIVE
2506,EXC
2507,FAIL
2508,FAIL
2509,EXC
2510,EXC
2511,FAIL
2512,FAIL
2513,EXC
2514,FAIL
2515,FAIL
2516,LIVE
2517,LIVE
2518,LIVE
2519,EXC
2520,FAIL
2521,LIVE
2522,EXC
2523,FAIL
2524,FAIL
2525,LIVE
2526,EXC
2527,FAIL
2528,LIVE
2529,FAIL
2530,LIVE
2531,LIVE
2532,FAIL
2533,FAIL
2534,LIVE
2535,FAIL
2536,FAIL
2537,LIVE
2538,FAIL
2539,LIVE
2540,LIVE
2541,FAIL
2542,LIVE
2543,FAIL
2544,EXC
2545,FAIL
2546,EXC
2547,FAIL
2548,FAIL
2549,EXC
2550,FAIL
2551,FAIL
2552,FAIL
2553,FAIL
2554,FAIL
2555,FAIL
2556,LIVE
2557,LIVE
2558,EXC
2559,LIVE
2560,LIVE
2561,FAIL
2562,FAIL
2563,LIVE
2564,FAIL
2565,FAIL
2566,LIVE
2567,LIVE
2568,FAIL
2569,LIVE
2570,LIVE
2571,LIVE
2572,LIVE
2573,FAIL
2574,FAIL
2575,FAIL
2576,EXC
2577,FAIL
2578,FAIL
2579,EXC
2580,FAIL
2581,FAIL
2582,FAIL
2583,EXC
2584,FAIL
2585,FAIL
2586,FAIL
2587,EXC
2588,EXC
2589,FAIL
2590,EXC
2591,EXC
2592,LIVE
2593,FAIL
2594,LIVE
2595,FAIL
2596,FAIL
2597,FAIL
2598,EXC
2599,FAIL
2600,FAIL
2601,EXC
2602,EXC
2603,FAIL
2604,FAIL
2605,EXC
2606,FAIL
2607,EXC
2608,FAIL
2609,FAIL
2610,FAIL
2611,FAIL
2612,FAIL
2613,FAIL
2614,EXC
2615,FAIL
2616,FAIL
2617,EXC
2618,FAIL
2619,FAIL
2620,EXC
2621,EXC
2622,FAIL
2623,FAIL
2624,FAIL
2625,FAIL
2626,FAIL
2627,FAIL
2628,FAIL
2629,EXC
2630,EXC
2631,FAIL
2632,FAIL
2633,FAIL
2634,FAIL
2635,FAIL
2636,FAIL
2637,EXC
2638,FAIL
2639,FAIL
2640,EXC
2641,FAIL
2642,FAIL
2643,FAIL
2644,LIVE
2645,EXC
2646,LIVE
2647,FAIL
2648,EXC
2649,FAIL
2650,EXC
2651,EXC
2652,LIVE
2653,EXC
2654,EXC
2655,FAIL
2656,FAIL
2657,FAIL
2658,FAIL
2659,EXC
2660,LIVE
2661,EXC
2662,FAIL
2663,LIVE
2664,EXC
2665,FAIL
2666,LIVE
2667,FAIL
2668,EXC
2669,EXC
2670,LIVE
2671,FAIL
2672,FAIL
2673,LIVE
2674,LIVE
2675,FAIL
2676,LIVE
2677,LIVE
2678,FAIL
2679,FAIL
2680,FAIL
2681,FAIL
2682,LIVE
2683,EXC
2684,LIVE
2685,LIVE
2686,LIVE
2687,LIVE
2688,FAIL
2689,EXC
2690,LIVE
2691,EXC
2692,FAIL
2693,FAIL
2694,FAIL
2695,FAIL
2696,LIVE
2697,FAIL
2698,EXC
2699,LIVE
2700,EXC
2701,FAIL
2702,EXC
2703,FAIL
2704,FAIL
2705,EXC
2706,FAIL
2707,EXC
2708,FAIL
2709,FAIL
2710,EXC
2711,FAIL
2712,FAIL
2713,FAIL
2714,LIVE
2715,FAIL
2716,FAIL
2717,FAIL
2718,FAIL
2719,FAIL
2720,FAIL
2721,LIVE
2722,FAIL
2723,FAIL
2724,FAIL
2725,FAIL
2726,FAIL
2727,LIVE
2728,FAIL
2729,FAIL
2730,FAIL
2731,FAIL
2732,FAIL
2733,FAIL
2734,FAIL
2735,EXC
2736,LIVE
2737,EXC
2738,FAIL
2739,FAIL
2740,EXC
2741,LIVE
2742,EXC
2743,LIVE
2744,EXC
2745,FAIL
2746,FAIL
2747,FAIL
2748,FAIL
2749,FAIL
2750,FAIL
2751,FAIL
2752,FAIL
2753,LIVE
2754,FAIL
2755,FAIL
2756,FAIL
2757,LIVE
2758,FAIL
2759,FAIL
2760,LIVE
2761,FAIL
2762,FAIL
2763,FAIL
2764,FAIL
2765,FAIL
2766,FAIL
2767,EXC
2768,EXC
2769,EXC
2770,FAIL
2771,EXC
2772,EXC
2773,EXC
2774,EXC
2775,FAIL
2776,LIVE
2777,FAIL
2778,EXC
2779,EXC
2780,EXC
2781,FAIL
2782,EXC
2783,EXC
2784,EXC
2785,EXC
2786,LIVE
2787,FAIL
2788,EXC
2789,LIVE
2790,EXC
2791,FAIL
2792,EXC
2793,EXC
2794,EXC
2795,LIVE
2796,EXC
2797,EXC
2798,EXC
2799,LIVE
2800,LIVE
2801,LIVE
2802,FAIL
2803,LIVE
2804,LIVE
2805,LIVE
2806,LIVE
2807,FAIL
2808,LIVE
2809,LIVE
2810,LIVE
2811,LIVE
2812,FAIL
2813,FAIL
2814,EXC
2815,FAIL
2816,EXC
2817,EXC
2818,EXC
2819,EXC
2820,EXC
2821,EXC
2822,EXC
2823,EXC
2824,EXC
2825,EXC
2826,EXC
2827,EXC
2828,LIVE
2829,EXC
2830,LIVE
2831,LIVE
2832,EXC
2833,LIVE
2834,EXC
2835,EXC
2836,FAIL
2837,FAIL
2838,EXC
2839,EXC
2840,EXC
2841,FAIL
2842,EXC
2843,EXC
2844,EXC
2845,FAIL
2846,EXC
2847,FAIL
2848,EXC
2849,EXC
2850,FAIL
2851,FAIL
2852,FAIL
2853,EXC
2854,EXC
2855,EXC
2856,FAIL
2857,EXC
2858,EXC
2859,EXC
2860,FAIL
2861,FAIL
2862,FAIL
2863,FAIL
2864,FAIL
2865,FAIL
2866,FAIL
2867,FAIL
2868,EXC
2869,LIVE
2870,FAIL
2871,EXC
2872,FAIL
2873,LIVE
2874,FAIL
2875,FAIL
2876,LIVE
2877,FAIL
2878,LIVE
2879,FAIL
2880,FAIL
2881,FAIL
2882,FAIL
2883,FAIL
2884,FAIL
2885,FAIL
2886,EXC
2887,FAIL
2888,FAIL
2889,EXC
2890,FAIL
2891,EXC
2892,FAIL
2893,FAIL
2894,EXC
2895,FAIL
2896,FAIL
2897,FAIL
2898,EXC
2899,EXC
2900,LIVE
2901,EXC
2902,EXC
2903,EXC
2904,EXC
2905,FAIL
2906,EXC
2907,EXC
2908,FAIL
2909,LIVE
2910,LIVE
2911,LIVE
2912,FAIL
2913,LIVE
2914,FAIL
2915,LIVE
2916,LIVE
2917,UNCOV
2918,UNCOV
2919,FAIL
2920,FAIL
2921,LIVE
2922,FAIL
2923,FAIL
2924,FAIL
2925,FAIL
2926,FAIL
2927,FAIL
2928,FAIL
2929,LIVE
2930,LIVE
2931,LIVE
2932,FAIL
2933,FAIL
2934,EXC
2935,FAIL
2936,EXC
2937,EXC
2938,EXC
2939,EXC
2940,EXC
2941,EXC
2942,EXC
2943,EXC
2944,EXC
2945,EXC
2946,EXC
2947,EXC
2948,FAIL
2949,EXC
2950,FAIL
2951,FAIL
2952,EXC
2953,FAIL
2954,LIVE
2955,EXC
2956,LIVE
2957,EXC
2958,LIVE
2959,LIVE
2960,LIVE
2961,LIVE
2962,EXC
2963,EXC
2964,FAIL
2965,FAIL
2966,EXC
2967,EXC
2968,EXC
2969,FAIL
2970,EXC
2971,EXC
2972,EXC
2973,FAIL
2974,EXC
2975,FAIL
2976,EXC
2977,EXC
2978,EXC
2979,FAIL
2980,FAIL
2981,EXC
2982,EXC
2983,FAIL
2984,FAIL
2985,EXC
2986,FAIL
2987,FAIL
2988,LIVE
2989,FAIL
2990,FAIL
2991,FAIL
2992,FAIL
2993,LIVE
2994,FAIL
2995,LIVE
2996,LIVE
2997,EXC
2998,LIVE
2999,LIVE
3000,EXC
3001,LIVE
3002,LIVE
3003,FAIL
3004,FAIL
3005,EXC
3006,EXC
3007,EXC
3008,FAIL
3009,EXC
3010,EXC
3011,EXC
3012,FAIL
3013,FAIL
3014,FAIL
3015,FAIL
3016,EXC
3017,FAIL
3018,FAIL
3019,EXC
3020,FAIL
3021,FAIL
3022,FAIL
3023,FAIL
3024,FAIL
3025,EXC
3026,LIVE
3027,FAIL
3028,EXC
3029,FAIL
3030,FAIL
3031,EXC
3032,FAIL
3033,FAIL
3034,EXC
3035,FAIL
3036,EXC
3037,FAIL
3038,FAIL
3039,EXC
3040,FAIL
3041,FAIL
3042,FAIL
3043,FAIL
3044,FAIL
3045,FAIL
3046,FAIL
3047,FAIL
3048,FAIL
3049,FAIL
3050,EXC
3051,EXC
3052,EXC
3053,EXC
3054,EXC
3055,FAIL
3056,FAIL
3057,FAIL
3058,LIVE
3059,FAIL
3060,FAIL
3061,FAIL
3062,FAIL
3063,LIVE
3064,LIVE
3065,FAIL
3066,FAIL
3067,FAIL
3068,FAIL
3069,FAIL
3070,EXC
3071,EXC
3072,LIVE
3073,FAIL
3074,FAIL
3075,FAIL
3076,EXC
3077,EXC
3078,FAIL
3079,FAIL
3080,FAIL
3081,FAIL
3082,FAIL
3083,FAIL
3084,FAIL
3085,EXC
3086,EXC
3087,EXC
3088,EXC
3089,EXC
3090,FAIL
3091,FAIL
3092,FAIL
3093,LIVE
3094,FAIL
3095,FAIL
3096,FAIL
3097,FAIL
3098,LIVE
3099,LIVE
3100,FAIL
3101,EXC
3102,FAIL
3103,FAIL
3104,EXC
3105,FAIL
3106,FAIL
3107,EXC
3108,LIVE
3109,LIVE
3110,FAIL
3111,FAIL
3112,FAIL
3113,FAIL
3114,EXC
3115,EXC
3116,FAIL
3117,FAIL
3118,FAIL
3119,FAIL
3120,FAIL
