loc,num_params,num_local_vars,num_method_calls,num_arith_ops,num_rel_ops,num_logical_ops,num_literals,num_nodes,num_edges,cyclomatic_complexity,num_conditions,num_branches,num_joins,num_loops,num_returns,max_nesting_depth,branch_ratio,has_loop,has_branching,num_unique_lines,num_total_mutants,frac_ROR,frac_AOR,frac_LOR,frac_COR,frac_SOR,frac_ORU,frac_LVR,frac_STD,project_Lang,project_Math
8.0,2.0,2.0,4,2.0,3,1.0,2.0,9.0,9.0,2,1,2,1,2,2.0,1,0.2222,1,1,7,14.0,0.4285714285714285,0.0,0.0,0.2142857142857142,0.0,0.0,0.2857142857142857,0.0714285714285714,1,0
21.0,1.0,1.0,15,0.0,1,0.0,5.0,25.5,29.5,2,3,3,1,0,2.0,3,0.1,0,1,18,7.0,0.1428571428571428,0.0,0.0,0.4166666666666665,0.0,0.0,0.0,0.2857142857142857,1,0
8.0,1.0,1.0,6,0.0,1,1.0,2.0,7.0,7.0,2,1,1,1,0,1.0,1,0.1429,0,1,6,6.0,0.1666666666666666,0.0,0.0,0.4166666666666665,0.0,0.0,0.0,0.1666666666666666,1,0
2.0,2.0,1.0,2,0.0,2,0.0,0.0,1.0,0.0,1,0,1,1,1,1.0,0,0.6189,1,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
5.0,2.0,1.0,6,0.0,3,1.0,2.0,3.0,2.0,1,1,1,0,0,2.0,1,0.3333,0,1,3,12.0,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.4166666666666667,0.0,1,0
4.0,2.0,1.0,4,0.0,0,0.0,1.0,3.0,2.0,1,1,2,1,1,2.0,1,0.6189,1,1,3,4.0,0.0,0.0,0.0,0.4166666666666665,0.0,0.0,0.5,0.0,1,0
4.0,3.0,2.0,4,0.0,0,0.0,0.0,3.0,2.0,1,1,2,1,1,2.0,1,0.6189,1,1,3,2.0,0.0,0.0,0.0,0.4166666666666665,0.0,0.0,0.0,0.0,1,0
4.0,2.0,1.0,3,0.0,2,1.0,1.0,3.0,2.0,1,1,2,1,1,2.0,1,0.6189,1,1,3,8.0,0.25,0.0,0.0,0.4166666666666665,0.0,0.0,0.25,0.0,1,0
4.0,3.0,2.0,3,0.0,2,1.0,0.0,3.0,2.0,1,1,2,1,1,2.0,1,0.6189,1,1,3,6.0,0.3333333333333333,0.0,0.0,0.4166666666666665,0.0,0.0,0.0,0.0,1,0
2.0,3.0,2.0,2,0.0,0,0.0,0.0,1.0,0.0,1,0,1,1,1,1.0,0,0.6189,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
17.0,3.5,5.0,11,4.0,6,2.0,7.0,14.0,15.0,3,4,5,2,1,3.5,4,0.3571,1,1,14,50.5,0.25,0.1538461538461538,0.0,0.2692307692307692,0.0,0.0,0.2692307692307692,0.0576923076923076,1,0
2.0,2.0,1.0,2,0.0,0,0.0,1.0,1.0,0.0,1,0,1,1,1,1.0,0,0.6189,1,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
14.0,3.0,4.0,12,4.0,6,1.0,5.0,15.0,16.0,3,5,6,2,2,3.5,5,0.4,1,1,13,39.0,0.3333333333333333,0.2051282051282051,0.0,0.1538461538461538,0.0,0.0,0.282051282051282,0.0256410256410256,1,0
4.0,2.0,1.0,5,0.0,0,0.0,0.0,3.0,2.0,1,1,2,1,1,2.0,1,0.6189,1,1,3,2.0,0.0,0.0,0.0,0.4166666666666665,0.0,0.0,0.0,0.0,1,0
4.0,3.0,2.0,4,0.0,0,0.0,0.0,3.0,2.0,1,1,2,1,1,2.0,1,0.6189,1,1,3,2.0,0.0,0.0,0.0,0.4166666666666665,0.0,0.0,0.0,0.0,1,0
4.0,2.0,1.0,4,0.0,2,1.0,0.0,3.0,2.0,1,1,2,1,1,2.0,1,0.6189,1,1,3,6.0,0.3333333333333333,0.0,0.0,0.4166666666666665,0.0,0.0,0.0,0.0,1,0
2.0,3.0,2.0,2,0.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,1.0,0,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
4.0,3.0,2.0,3,0.0,2,1.0,0.0,3.0,2.0,1,1,2,1,1,2.0,1,0.6189,1,1,3,6.0,0.3333333333333333,0.0,0.0,0.4166666666666665,0.0,0.0,0.0,0.0,1,0
4.0,2.0,1.0,4,0.0,2,1.0,0.0,3.0,2.0,1,1,2,1,1,2.0,1,0.6189,1,1,3,6.0,0.3333333333333333,0.0,0.0,0.4166666666666665,0.0,0.0,0.0,0.0,1,0
13.0,3.0,3.0,14,4.0,6,1.0,4.0,14.0,15.0,3,5,6,2,2,3.5,5,0.4286,1,1,12,37.0,0.3513513513513513,0.2162162162162162,0.0,0.1621621621621621,0.0,0.0,0.2432432432432432,0.027027027027027,1,0
4.0,2.0,1.0,4,0.0,1,0.0,2.0,3.0,2.0,1,1,1,0,0,2.0,1,0.3333,0,1,3,10.0,0.3,0.0,0.0,0.2,0.0,0.0,0.5,0.0,1,0
4.0,2.0,1.0,3,0.0,3,1.0,2.0,3.0,2.0,1,1,1,0,0,2.0,1,0.3333,0,1,3,14.0,0.3571428571428571,0.0,0.0,0.2857142857142857,0.0,0.0,0.3571428571428571,0.0,1,0
9.0,2.0,4.0,7,3.0,3,1.0,2.0,10.0,10.0,2,2,3,1,2,3.0,2,0.3,1,1,8,23.0,0.217391304347826,0.1739130434782608,0.0,0.2608695652173913,0.0,0.0,0.3478260869565217,0.0,1,0
8.0,1.0,2.0,8,2.0,1,0.0,1.0,9.0,9.0,2,2,3,1,2,3.0,2,0.3333,1,1,7,12.0,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.4166666666666667,0.0,1,0
17.0,2.0,7.5,13,7.5,6,2.5,6.0,19.0,21.0,4,4,6,3,4,3.5,4,0.3158,1,1,15,50.5,0.3103448275862069,0.2758620689655172,0.0,0.2068965517241379,0.0,0.0,0.2068965517241379,0.0,1,0
4.0,2.0,1.0,6,0.0,0,1.0,0.0,3.0,2.0,1,1,2,1,1,2.0,1,0.6189,1,1,3,4.0,0.0,0.0,0.0,0.4166666666666665,0.0,0.0,0.0,0.0,1,0
4.0,2.0,1.0,4,0.0,1,0.0,0.0,3.0,2.0,1,1,2,1,1,2.0,1,0.6189,1,1,3,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,0
19.0,2.0,7.5,13,7.5,6,2.5,6.0,21.0,24.0,5,4,6,3,3,3.0,4,0.2857,1,1,17,50.5,0.3103448275862069,0.2758620689655172,0.0,0.2068965517241379,0.0,0.0,0.2068965517241379,0.0,1,0
15.0,2.0,6.0,14,4.0,4,2.5,7.0,15.0,16.0,3,4,5,2,2,3.5,3,0.3333,1,1,13,48.0,0.25,0.1666666666666666,0.0,0.2916666666666667,0.0,0.0,0.2916666666666667,0.0,1,0
8.0,2.0,1.0,6,0.0,5,1.0,2.0,7.0,6.0,1,3,3,0,0,3.5,3,0.4286,0,1,7,20.0,0.45,0.0,0.0,0.2,0.0,0.0,0.35,0.0,1,0
4.0,2.0,1.0,4,0.0,2,1.0,0.0,3.0,2.0,1,1,2,1,1,2.0,1,0.6189,1,1,3,7.0,0.2857142857142857,0.0,0.0,0.4166666666666665,0.0,0.0,0.1428571428571428,0.0,1,0
19.0,2.0,7.5,12,7.5,8,2.0,6.0,21.0,23.0,4,5,6,3,4,3.5,5,0.3333,1,1,17,50.5,0.3174603174603174,0.2539682539682539,0.0,0.1587301587301587,0.0,0.0,0.2698412698412698,0.0,1,0
4.0,2.0,1.0,4,0.0,2,1.0,0.0,3.0,2.0,1,1,2,1,1,2.0,1,0.6189,1,1,3,7.0,0.2857142857142857,0.0,0.0,0.4166666666666665,0.0,0.0,0.1428571428571428,0.0,1,0
16.0,2.0,6.0,8,2.0,7,1.0,3.0,17.0,20.0,5,4,5,2,2,2.0,4,0.2941,1,1,15,24.0,0.5833333333333334,0.0,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0833333333333333,1,0
14.0,2.0,6.0,7,2.0,5,1.0,2.0,15.0,17.0,4,3,4,2,2,2.0,3,0.2667,1,1,13,17.0,0.5294117647058824,0.0,0.0,0.2352941176470588,0.0,0.0,0.1176470588235294,0.1176470588235294,1,0
10.0,2.0,1.0,8,1.0,4,0.0,3.0,9.0,10.0,3,4,5,3,1,3.0,4,0.5556,1,1,9,22.0,0.4545454545454545,0.1818181818181818,0.0,0.0,0.0,0.0,0.2727272727272727,0.0909090909090909,1,0
16.0,3.0,2.0,13,2.0,7,0.0,6.0,15.0,19.0,6,5,6,5,1,3.0,5,0.5333,1,1,15,44.0,0.4318181818181818,0.1818181818181818,0.0,0.0,0.0,0.0,0.2727272727272727,0.1136363636363636,1,0
8.0,2.0,1.0,6,0.0,3,0.0,2.0,7.0,6.0,1,3,3,0,0,3.5,3,0.4286,0,1,7,11.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.3636363636363636,0.0,1,0
8.0,2.0,1.0,7,1.0,3,0.0,1.0,7.0,6.0,1,3,3,0,0,3.5,3,0.4286,0,1,7,13.0,0.5384615384615384,0.3076923076923077,0.0,0.0,0.0,0.0,0.1538461538461538,0.0,1,0
10.0,3.0,2.0,9,2.0,5,1.0,3.0,9.0,9.0,2,4,4,1,0,3.5,4,0.4444,0,1,9,32.0,0.40625,0.25,0.0,0.125,0.0,0.0,0.1875,0.03125,1,0
9.0,2.0,2.0,8,0.0,3,1.0,2.0,8.0,7.0,1,3,3,0,0,3.5,3,0.375,0,1,8,14.0,0.4285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,1,0
9.0,2.0,2.0,8,1.0,2,0.0,0.0,8.0,7.0,1,3,3,0,0,3.5,3,0.375,0,1,8,10.0,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0,1,0
7.0,2.0,2.0,7,0.0,1,1.0,1.0,6.0,5.0,1,2,2,0,0,3.0,2,0.3333,0,1,6,9.0,0.3333333333333333,0.0,0.0,0.4166666666666665,0.0,0.0,0.2222222222222222,0.0,1,0
9.0,2.0,2.0,11,2.0,2,1.0,0.0,8.0,7.0,1,3,3,0,0,3.5,3,0.375,0,1,8,22.0,0.2727272727272727,0.3636363636363636,0.0,0.3636363636363636,0.0,0.0,0.0,0.0,1,0
9.0,3.0,4.0,9,2.0,5,2.0,0.0,8.0,8.0,2,3,3,1,0,3.0,3,0.375,0,1,8,25.0,0.36,0.32,0.0,0.32,0.0,0.0,0.0,0.0,1,0
21.5,3.0,7.5,18,2.0,9,2.0,4.0,22.0,24.0,4,5,6,2,1,3.5,5,0.2727,1,1,18,42.0,0.3095238095238095,0.1904761904761904,0.0,0.238095238095238,0.0,0.0,0.1904761904761904,0.0714285714285714,1,0
2.0,1.0,0.0,2,1.0,0,0.0,1.0,1.0,0.0,1,0,1,1,1,1.0,0,0.6189,1,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
2.0,3.0,2.0,2,0.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,1.0,0,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
2.0,2.0,1.0,2,0.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,1.0,0,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
21.5,3.0,6.0,15,4.0,8,2.5,3.0,23.0,26.0,5,5,6,3,1,3.0,4,0.2609,1,1,18,42.0,0.238095238095238,0.0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.1904761904761904,1,0
2.0,2.0,1.0,2,1.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,1.0,0,0.0,0,0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
21.5,3.5,7.5,18,7.5,10,2.5,7.0,25.5,29.5,6,5,6,5,3,3.0,5,0.2931,1,1,18,50.5,0.2831858407079646,0.0,0.0,0.1946902654867256,0.0,0.0,0.2743362831858407,0.247787610619469,1,0
2.0,2.0,1.0,2,1.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,1.0,0,0.0,0,0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
21.5,3.5,7.5,18,3.0,10,1.0,7.0,25.5,29.5,6,5,6,2,1,3.5,5,0.2812,1,1,18,50.5,0.3278688524590163,0.1311475409836065,0.0,0.0983606557377049,0.0,0.0,0.2295081967213114,0.2131147540983606,1,0
2.0,3.0,2.0,2,0.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,1.0,0,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
2.0,3.0,2.0,2,0.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,1.0,0,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
2.0,1.0,0.0,2,1.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,1.0,0,0.0,0,0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
2.0,2.0,1.0,2,0.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,1.0,0,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
2.0,2.0,1.0,2,1.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,1.0,0,0.0,0,0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
2.0,3.0,2.0,2,0.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,1.0,0,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
2.0,1.0,0.0,2,0.0,0,0.0,0.0,1.0,0.0,1,0,1,1,1,1.0,0,0.6189,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
21.5,2.0,6.0,18,7.0,10,2.0,4.0,24.0,27.0,5,5,6,3,2,3.0,5,0.25,1,1,18,50.5,0.3,0.3333333333333333,0.0,0.1333333333333333,0.0,0.0,0.1333333333333333,0.1,1,0
2.0,1.0,0.0,2,0.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,1.0,0,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
4.0,2.0,0.0,3,0.0,1,0.0,1.0,3.0,2.0,1,1,2,1,1,2.0,1,0.6189,1,1,3,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1,0
4.0,2.0,0.0,3,0.0,1,0.0,1.0,3.0,2.0,1,1,2,1,1,2.0,1,0.6189,1,1,3,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1,0
13.0,3.5,5.0,10,4.0,5,0.0,2.0,14.0,16.0,4,4,5,3,2,3.0,4,0.3571,1,1,12,25.0,0.44,0.32,0.0,0.0,0.0,0.0,0.16,0.08,1,0
15.0,3.5,5.0,11,4.0,6,0.0,2.0,16.0,19.0,5,5,6,4,2,3.0,5,0.375,1,1,14,27.0,0.4444444444444444,0.2962962962962963,0.0,0.0,0.0,0.0,0.1481481481481481,0.1111111111111111,1,0
17.0,2.0,3.0,18,0.0,5,0.0,1.0,16.0,18.0,4,5,6,1,1,3.5,5,0.375,1,1,16,12.0,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.1666666666666666,0.25,1,0
18.0,2.0,3.0,18,0.0,6,0.0,1.0,17.0,20.0,5,5,6,2,1,3.5,5,0.4118,1,1,17,13.0,0.3076923076923077,0.0,0.0,0.3076923076923077,0.0,0.0,0.1538461538461538,0.2307692307692307,1,0
4.0,2.0,0.0,4,0.0,3,0.0,0.0,3.0,2.0,1,1,2,1,1,2.0,1,0.6189,1,1,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4.0,2.0,0.0,4,0.0,3,0.0,0.0,3.0,2.0,1,1,2,1,1,2.0,1,0.6189,1,1,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6.0,2.0,1.0,8,0.0,0,1.0,0.0,5.0,4.0,1,2,2,0,0,3.0,2,0.4,0,1,5,6.0,0.0,0.0,0.0,0.4166666666666665,0.0,0.0,0.0,0.0,1,0
6.0,2.0,1.0,8,0.0,0,1.0,0.0,5.0,4.0,1,2,2,0,0,3.0,2,0.4,0,1,5,6.0,0.0,0.0,0.0,0.4166666666666665,0.0,0.0,0.0,0.0,1,0
2.0,2.0,1.0,2,0.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,1.0,0,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
6.0,2.0,1.0,9,1.0,0,1.0,1.0,5.0,4.0,1,2,2,0,0,3.0,2,0.4,0,1,5,12.0,0.0,0.3333333333333333,0.0,0.4166666666666665,0.0,0.0,0.1666666666666666,0.0,1,0
6.0,2.0,1.0,9,1.0,0,1.0,1.0,5.0,4.0,1,2,2,0,0,3.0,2,0.4,0,1,5,12.0,0.0,0.3333333333333333,0.0,0.4166666666666665,0.0,0.0,0.1666666666666666,0.0,1,0
2.0,2.0,1.0,2,0.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,1.0,0,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
4.0,2.0,1.0,5,1.0,0,1.0,1.0,3.0,2.0,1,1,1,0,0,2.0,1,0.3333,0,1,3,6.0,0.0,0.0,0.0,0.4166666666666665,0.0,0.0,0.3333333333333333,0.0,1,0
20.0,3.5,7.5,18,5.0,8,2.5,7.5,19.0,20.0,3,3,4,2,1,3.0,3,0.2105,1,1,18,50.5,0.3142857142857143,0.1714285714285714,0.0,0.1714285714285714,0.0,0.0,0.2571428571428571,0.0857142857142857,1,0
9.0,2.0,3.0,8,4.0,3,1.0,3.0,10.0,11.0,3,2,3,2,2,2.0,2,0.3,1,1,8,18.0,0.3888888888888889,0.0,0.0,0.2222222222222222,0.0,0.0,0.3333333333333333,0.0555555555555555,1,0
2.0,3.0,2.0,2,0.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,1.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
2.0,3.0,1.0,2,0.0,0,0.0,1.0,1.0,0.0,1,0,1,1,1,1.0,0,0.6189,1,1,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1,0
21.5,3.5,7.5,18,7.5,10,2.5,7.5,25.5,29.5,6,5,6,5,5,3.5,5,0.2667,1,1,18,50.5,0.3013698630136986,0.1095890410958904,0.0,0.2648401826484018,0.0,0.0,0.2465753424657534,0.0776255707762557,1,0
3.0,3.0,2.0,2,0.0,1,0.0,1.0,2.0,1.0,1,0,0,0,0,1.0,0,0.0,0,0,2,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1,0
4.0,3.0,2.0,3,0.0,1,0.0,0.0,3.0,2.0,1,1,1,0,0,2.0,1,0.3333,0,1,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
21.0,3.0,7.5,18,2.0,4,1.0,2.0,21.0,24.0,5,5,6,3,2,3.0,4,0.2857,1,1,18,26.0,0.3846153846153846,0.0,0.0,0.2307692307692307,0.0,0.0,0.2307692307692307,0.1538461538461538,1,0
21.5,3.5,5.0,17,4.0,7,0.0,6.0,18.0,23.0,6,5,6,5,0,2.0,5,0.3889,0,1,18,50.5,0.3269230769230769,0.3076923076923077,0.0,0.0,0.0,0.0,0.2307692307692307,0.1346153846153846,1,0
16.0,1.0,3.0,14,6.0,6,1.0,5.0,15.0,17.0,4,5,6,1,0,3.5,4,0.4,0,1,15,43.0,0.4186046511627907,0.1860465116279069,0.0,0.1162790697674418,0.0,0.0,0.2325581395348837,0.0465116279069767,1,0
6.0,2.0,1.0,8,1.0,1,1.0,1.0,5.0,4.0,1,2,2,0,0,3.0,2,0.4,0,1,5,13.0,0.0769230769230769,0.3076923076923077,0.0,0.4166666666666665,0.0,0.0,0.1538461538461538,0.0,1,0
13.0,1.0,4.0,10,3.0,4,0.0,6.0,12.0,12.0,2,4,4,1,0,3.5,4,0.3333,0,1,12,34.0,0.2941176470588235,0.3529411764705882,0.0,0.0,0.0,0.0,0.3529411764705882,0.0,1,0
21.5,2.0,7.5,18,7.5,8,2.0,7.5,25.5,28.0,3,4,6,4,5,3.5,4,0.3333,1,1,18,50.5,0.2933333333333333,0.2133333333333333,0.0,0.1066666666666666,0.0,0.0,0.3466666666666667,0.04,1,0
5.0,2.0,2.0,3,3.0,1,0.0,2.0,6.0,6.0,2,0,1,1,2,1.0,0,0.1667,1,1,4,12.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0833333333333333,1,0
6.0,3.0,3.0,5,1.0,2,1.0,0.0,4.0,3.0,1,1,3,2,2,2.0,1,0.6189,1,1,4,6.0,0.3333333333333333,0.0,0.0,0.4166666666666665,0.0,0.0,0.0,0.0,1,0
9.0,3.0,3.0,9,1.0,3,0.0,1.0,8.0,7.0,1,3,4,1,1,3.5,3,0.5,1,1,8,13.0,0.5384615384615384,0.3076923076923077,0.0,0.0,0.0,0.0,0.1538461538461538,0.0,1,0
21.5,3.0,6.0,18,4.0,7,1.0,6.0,22.0,23.0,3,5,6,3,3,3.5,5,0.3636,1,1,18,45.0,0.4222222222222222,0.1777777777777777,0.0,0.1333333333333333,0.0,0.0,0.2222222222222222,0.0444444444444444,1,0
9.0,3.0,3.0,9,1.0,3,0.0,1.0,8.0,7.0,1,3,4,1,1,3.5,3,0.5,1,1,8,13.0,0.5384615384615384,0.3076923076923077,0.0,0.0,0.0,0.0,0.1538461538461538,0.0,1,0
21.5,3.0,6.0,18,4.0,7,1.0,6.0,22.0,23.0,3,5,6,3,3,3.5,5,0.3636,1,1,18,45.0,0.4222222222222222,0.1777777777777777,0.0,0.1333333333333333,0.0,0.0,0.2222222222222222,0.0444444444444444,1,0
2.0,1.0,0.0,2,0.0,1,0.0,1.0,1.0,0.0,1,0,1,1,1,1.0,0,0.6189,1,1,1,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1,0
10.0,3.0,4.0,6,3.0,3,1.0,3.0,9.0,8.0,1,2,2,0,0,3.0,2,0.2222,0,1,9,31.0,0.2258064516129032,0.3870967741935484,0.0,0.1290322580645161,0.0,0.0,0.1935483870967742,0.064516129032258,1,0
12.0,3.0,4.0,8,3.0,3,1.0,4.0,11.0,11.0,2,3,3,1,0,3.0,3,0.2727,0,1,11,34.0,0.2058823529411764,0.3529411764705882,0.0,0.1764705882352941,0.0,0.0,0.1764705882352941,0.088235294117647,1,0
4.0,1.0,0.0,3,0.0,1,0.0,0.0,3.0,2.0,1,1,1,0,0,2.0,1,0.3333,0,1,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4.0,2.0,1.0,3,0.0,1,0.0,0.0,3.0,2.0,1,1,1,0,0,2.0,1,0.3333,0,1,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4.0,1.0,0.0,3,0.0,1,0.0,0.0,3.0,2.0,1,1,1,0,0,2.0,1,0.3333,0,1,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4.0,2.0,1.0,3,0.0,1,0.0,0.0,3.0,2.0,1,1,1,0,0,2.0,1,0.3333,0,1,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
8.0,1.0,1.0,10,0.0,2,1.0,3.0,4.0,3.0,1,1,1,0,0,2.0,1,0.25,0,1,4,12.0,0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.0,1,0
8.0,1.0,1.0,10,0.0,2,1.0,3.0,4.0,3.0,1,1,1,0,0,2.0,1,0.25,0,1,4,12.0,0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.0,1,0
16.0,1.0,4.0,17,2.0,3,1.0,3.0,17.0,20.0,5,4,5,2,2,2.0,4,0.2941,1,1,15,24.0,0.25,0.0,0.0,0.375,0.0,0.0,0.1666666666666666,0.2083333333333333,1,0
9.0,2.0,3.0,7,2.0,1,1.0,3.0,8.0,8.0,2,1,2,1,1,2.0,1,0.25,1,1,8,15.0,0.2,0.0,0.0,0.2666666666666666,0.0,0.0,0.4,0.1333333333333333,1,0
8.0,1.0,2.0,8,2.0,4,1.0,2.0,9.0,9.0,2,2,3,1,2,3.0,2,0.3333,1,1,7,21.0,0.4285714285714285,0.0,0.0,0.1904761904761904,0.0,0.0,0.3809523809523809,0.0,1,0
8.0,1.0,2.0,8,2.0,4,1.0,1.0,9.0,9.0,2,2,3,1,2,3.0,2,0.3333,1,1,7,20.0,0.5,0.0,0.0,0.2,0.0,0.0,0.3,0.0,1,0
8.0,1.0,2.0,8,2.0,4,1.0,2.0,9.0,9.0,2,2,3,1,2,3.0,2,0.3333,1,1,7,21.0,0.4285714285714285,0.0,0.0,0.1904761904761904,0.0,0.0,0.3809523809523809,0.0,1,0
8.0,1.0,2.0,8,2.0,4,1.0,1.0,9.0,9.0,2,2,3,1,2,3.0,2,0.3333,1,1,7,20.0,0.5,0.0,0.0,0.2,0.0,0.0,0.3,0.0,1,0
8.0,1.0,2.0,7,2.0,3,0.0,1.0,9.0,9.0,2,2,3,2,3,3.0,2,0.3333,1,1,7,13.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,1,0
8.0,1.0,2.0,8,2.0,4,1.0,2.0,9.0,9.0,2,2,3,1,2,3.0,2,0.3333,1,1,7,21.0,0.4285714285714285,0.0,0.0,0.1904761904761904,0.0,0.0,0.3809523809523809,0.0,1,0
8.0,1.0,2.0,8,2.0,4,1.0,1.0,9.0,9.0,2,2,3,1,2,3.0,2,0.3333,1,1,7,20.0,0.5,0.0,0.0,0.2,0.0,0.0,0.3,0.0,1,0
8.0,1.0,2.0,7,2.0,3,0.0,1.0,9.0,9.0,2,2,3,2,3,3.0,2,0.3333,1,1,7,13.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,1,0
8.0,1.0,2.0,8,2.0,3,1.0,1.0,9.0,9.0,2,2,3,1,2,3.0,2,0.3333,1,1,7,17.0,0.4117647058823529,0.0,0.0,0.2352941176470588,0.0,0.0,0.3529411764705882,0.0,1,0
8.0,1.0,2.0,8,2.0,3,1.0,1.0,9.0,9.0,2,2,3,1,2,3.0,2,0.3333,1,1,7,17.0,0.4117647058823529,0.0,0.0,0.2352941176470588,0.0,0.0,0.3529411764705882,0.0,1,0
2.0,2.0,1.0,2,0.0,2,0.0,0.0,1.0,0.0,1,0,0,0,0,1.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,0.4166666666666665,0.0,0.0,0.0,0.0,1,0
2.0,2.0,1.0,2,0.0,2,0.0,0.0,1.0,0.0,1,0,0,0,0,1.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,0.4166666666666665,0.0,0.0,0.0,0.0,1,0
4.0,1.0,0.0,5,0.0,1,0.0,0.0,3.0,2.0,1,1,2,1,1,2.0,1,0.6189,1,1,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
6.0,2.0,1.0,5,0.0,1,0.0,0.0,5.0,4.0,1,1,1,0,0,2.0,1,0.2,0,1,5,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.357142857142857,1,0
